OrthoGroup	t	S	N	dNdS	dN	dS
OG0011453	0.0519	587.9	1602.1	1	0.0173	0.0173
OG0011454	0.1156	308.7	939.3	1	0.0385	0.0385
OG0011455	0.0874	524	1234	1	0.0291	0.0291
OG0011456	0.1187	306.9	848.1	1	0.0396	0.0396
OG0011457	0.0295	608.6	1563.4	1	0.0098	0.0098
OG0011458	0.039	286.1	733.9	1	0.013	0.013
OG0011459	0.053	169.4	472.6	1	0.0177	0.0177
OG0011460	0.0465	553.5	1426.5	1	0.0155	0.0155
OG0011462	0.0263	361.9	676.1	1	0.0088	0.0088
OG0011463	0.0306	497.9	1197.1	1	0.0102	0.0102
OG0011464	0.0565	103.5	223.5	1	0.0188	0.0188
OG0011465	0.0438	212.1	633.9	1	0.0146	0.0146
OG0011466	0.0344	146.1	384.9	1	0.0115	0.0115
OG0011467	0.0995	225.3	746.7	1	0.0332	0.0332
OG0011468	0.0269	413.6	942.4	1	0.009	0.009
OG0011469	0.049	413.4	1152.6	1	0.0163	0.0163
OG0011470	0.0657	218.6	672.4	1	0.0219	0.0219
OG0011471	0.0964	190.3	808.7	1	0.0321	0.0321
OG0011472	0.2729	68.2	228.8	1	0.091	0.091
OG0011473	0.1606	147.2	422.8	1	0.0535	0.0535
OG0011474	0.0993	179.3	510.7	1	0.0331	0.0331
OG0011475	0.0099	410.7	810.3	1	0.0033	0.0033
OG0011476	0.0311	780.8	1979.2	1	0.0104	0.0104
OG0011478	0.023	407.7	1047.3	1	0.0077	0.0077
OG0011479	0.0153	126.9	272.1	1	0.0051	0.0051
OG0011480	0.0467	376.1	808.9	1	0.0156	0.0156
OG0011481	0.0415	773.2	1959.8	1	0.0138	0.0138
OG0011482	0.0431	445.7	1123.3	1	0.0144	0.0144
OG0011483	0.0361	592.9	1447.1	1	0.012	0.012
OG0011484	0.0734	340.3	1090.7	1	0.0245	0.0245
OG0011485	0.1239	168.6	608.4	1	0.0413	0.0413
OG0011486	0.2107	74.8	240.2	1	0.0702	0.0702
OG0011488	0.0566	441.6	968.4	1	0.0189	0.0189
OG0011489	0.0558	161.1	444.9	1	0.0186	0.0186
OG0011490	0.0216	437.2	831.8	1	0.0072	0.0072
OG0011491	0.0383	592	1970	1	0.0128	0.0128
OG0011492	0.0563	239.6	798.4	1	0.0188	0.0188
OG0011493	0.1039	222.7	725.3	1	0.0346	0.0346
OG0011494	0.0251	371.5	1332.5	1	0.0084	0.0084
OG0011495	1.2209	82.9	232.1	1	0.407	0.407
OG0011496	0.0148	333.3	692.7	1	0.0049	0.0049
OG0011497	0.028	610.6	1903.4	1	0.0093	0.0093
OG0011498	0.0277	453	1089	1	0.0092	0.0092
OG0011499	0.1562	229.9	736.1	1	0.0521	0.0521
OG0011500	2.6591	140.3	444.7	1	0.8864	0.8864
OG0011501	0.0491	171.2	392.8	1	0.0164	0.0164
OG0011502	0.0257	1704.2	4589.8	1	0.0086	0.0086
OG0011503	0.0474	145.5	310.5	1	0.0158	0.0158
OG0011504	0.1018	95.2	390.8	1	0.0339	0.0339
OG0011505	0.0615	527.4	1515.6	1	0.0205	0.0205
OG0011506	0.0259	259.9	682.1	1	0.0086	0.0086
OG0011507	0.0986	405.1	1112.9	1	0.0329	0.0329
OG0011510	0.1127	248.6	639.4	1	0.0376	0.0376
OG0011511	0.0308	410.2	1173.8	1	0.0103	0.0103
OG0011513	0.0407	322.4	958.6	1	0.0136	0.0136
OG0011516	0.0906	100.4	277.6	1	0.0302	0.0302
OG0011517	0.0449	595.7	1492.3	1	0.015	0.015
OG0011518	0.0382	113.4	363.6	1	0.0127	0.0127
OG0011519	0.0317	473.4	951.6	1	0.0106	0.0106
OG0011520	0.0532	531	1602	1	0.0177	0.0177
OG0011521	0.0435	357.6	842.4	1	0.0145	0.0145
OG0011522	0.0523	342.3	1067.7	1	0.0174	0.0174
OG0011523	0.0367	199.8	631.2	1	0.0122	0.0122
OG0011524	1.1079	87.7	269.3	1	0.3693	0.3693
OG0011525	0.493	72.9	230.1	1	0.1643	0.1643
OG0011526	0.021	508.9	1087.1	1	0.007	0.007
OG0011527	0.1173	497.1	1233.9	1	0.0391	0.0391
OG0011528	0.0337	782.7	1578.3	1	0.0112	0.0112
OG0011529	0.0393	111	201	1	0.0131	0.0131
OG0011530	0.0421	855	2538	1	0.014	0.014
OG0011532	0.0567	231.3	527.7	1	0.0189	0.0189
OG0011534	0.5949	108.6	410.4	1	0.1983	0.1983
OG0011535	0.0238	910.2	2419.8	1	0.0079	0.0079
OG0011536	0.1342	129.8	335.2	1	0.0447	0.0447
OG0011537	0.0325	144.6	323.4	1	0.0108	0.0108
OG0011538	0.0685	362.4	813.6	1	0.0228	0.0228
OG0011539	0.0404	776.6	1884.4	1	0.0135	0.0135
OG0011540	0.0512	288.2	791.8	1	0.0171	0.0171
OG0011541	0.0521	235.2	592.8	1	0.0174	0.0174
OG0011542	0.0604	260.5	759.5	1	0.0201	0.0201
OG0011543	0.1067	374.8	1077.2	1	0.0356	0.0356
OG0011544	0.1043	261.7	869.3	1	0.0348	0.0348
OG0011545	0.0255	948.5	2252.5	1	0.0085	0.0085
OG0011546	0.0454	612.4	1358.6	1	0.0151	0.0151
OG0011547	0.0345	512.6	1014.4	1	0.0115	0.0115
OG0011548	0.2952	155.8	387.2	1	0.0984	0.0984
OG0011550	0.0566	348.7	893.3	1	0.0189	0.0189
OG0011552	0.0335	1210.6	3154.4	1	0.0112	0.0112
OG0011553	0.0851	179.6	804.4	1	0.0284	0.0284
OG0011554	0.0552	833.1	1896.9	1	0.0184	0.0184
OG0011555	0.0175	67.1	286.9	1	0.0058	0.0058
OG0011556	0.0357	107	235	1	0.0119	0.0119
OG0011557	0.0931	192.8	569.2	1	0.031	0.031
OG0011558	1.5509	82.3	208.7	1	0.517	0.517
OG0011559	0.0306	445.9	1054.1	1	0.0102	0.0102
OG0011560	0.0399	158.5	381.5	1	0.0133	0.0133
OG0011561	0.0524	194.5	507.5	1	0.0175	0.0175
OG0011562	0.2981	201.6	533.4	1	0.0994	0.0994
OG0011563	0.1401	294.8	824.2	1	0.0467	0.0467
OG0011564	0.0387	272.6	756.4	1	0.0129	0.0129
OG0011566	0.0695	451.8	1105.2	1	0.0232	0.0232
OG0011567	0.0638	294.7	764.3	1	0.0213	0.0213
OG0011568	0.1292	91	245	1	0.0431	0.0431
OG0011569	0.1144	201.7	614.3	1	0.0381	0.0381
OG0011570	0.0232	272.4	651.6	1	0.0077	0.0077
OG0011571	0.0232	274.5	649.5	1	0.0077	0.0077
OG0011572	0.0793	363.6	1337.4	1	0.0264	0.0264
OG0011573	0.0338	411.9	902.1	1	0.0113	0.0113
OG0011574	0.1714	314.2	1011.8	1	0.0571	0.0571
OG0011575	0.0464	293.3	765.7	1	0.0155	0.0155
OG0011576	0.0651	103.8	229.2	1	0.0217	0.0217
OG0011577	0.0596	574.8	1495.2	1	0.0199	0.0199
OG0011578	0.0567	311.4	888.6	1	0.0189	0.0189
OG0011579	0.334	127.8	424.2	1	0.1113	0.1113
OG0011580	0.1747	78.8	263.2	1	0.0582	0.0582
OG0011581	0.0692	731.1	1812.9	1	0.0231	0.0231
OG0011582	0.1586	102.6	194.4	1	0.0529	0.0529
OG0011583	0.0466	684.8	2222.2	1	0.0155	0.0155
OG0011584	0.0828	216.2	638.8	1	0.0276	0.0276
OG0011585	0.1346	203.7	522.3	1	0.0449	0.0449
OG0011587	0.0483	785	1954	1	0.0161	0.0161
OG0011588	0.0322	561.1	1424.9	1	0.0107	0.0107
OG0011589	0.0261	1468.3	3652.7	1	0.0087	0.0087
OG0011590	0.053	229	698	1	0.0177	0.0177
OG0011591	0.0198	90.4	218.6	1	0.0066	0.0066
OG0011592	0.024	476.3	1053.7	1	0.008	0.008
OG0011593	0.0244	246.3	512.7	1	0.0081	0.0081
OG0011594	0.0638	463.2	1090.8	1	0.0213	0.0213
OG0011596	0.0427	397.9	1108.1	1	0.0142	0.0142
OG0011597	0.8529	82	296	1	0.2843	0.2843
OG0011599	0.03	362.4	864.6	1	0.01	0.01
OG0011600	0.0407	124.4	250.6	1	0.0136	0.0136
OG0011601	0.0614	201.5	512.5	1	0.0205	0.0205
OG0011602	0.0667	164.3	393.7	1	0.0222	0.0222
OG0011603	0.0234	553.4	1405.6	1	0.0078	0.0078
OG0011604	0.0379	684.9	1589.1	1	0.0126	0.0126
OG0011605	0.0782	474	1287	1	0.0261	0.0261
OG0011606	0.2723	121.1	346.9	1	0.0908	0.0908
OG0011607	0.0425	324.9	761.1	1	0.0142	0.0142
OG0011608	0.249	216.3	686.7	1	0.083	0.083
OG0011609	0.0505	443.7	1092.3	1	0.0168	0.0168
OG0011610	0.0216	320.6	681.4	1	0.0072	0.0072
OG0011611	0.0714	660	1719	1	0.0238	0.0238
OG0011612	0.058	80.9	291.1	1	0.0193	0.0193
OG0011613	0.0528	899.7	2595.3	1	0.0176	0.0176
OG0011614	0.039	646.3	1327.7	1	0.013	0.013
OG0011615	0.0521	1233.6	2915.4	1	0.0174	0.0174
OG0011616	0.0549	322.9	970.1	1	0.0183	0.0183
OG0011617	0.0618	142.1	313.9	1	0.0206	0.0206
OG0011618	0.0415	719.2	1581.8	1	0.0138	0.0138
OG0011620	0.0285	295.5	784.5	1	0.0095	0.0095
OG0011621	0.0316	435	921	1	0.0105	0.0105
OG0011622	0.0609	132.9	674.1	1	0.0203	0.0203
OG0011623	0.2577	99.2	239.8	1	0.0859	0.0859
OG0011624	0.0226	272.7	549.3	1	0.0075	0.0075
OG0011626	0.0254	153.7	566.3	1	0.0085	0.0085
OG0011627	0.0771	116.5	402.5	1	0.0257	0.0257
OG0011628	0.0229	510.7	1088.3	1	0.0076	0.0076
OG0011629	0.031	366.5	914.5	1	0.0103	0.0103
OG0011630	0.0485	132.5	434.5	1	0.0162	0.0162
OG0011631	0.0412	241.3	802.7	1	0.0137	0.0137
OG0011632	0.0503	260.9	717.1	1	0.0168	0.0168
OG0011633	0.0438	2130.8	5435.2	1	0.0146	0.0146
OG0011634	0.1758	247.6	682.4	1	0.0586	0.0586
OG0011635	0.0348	179.3	438.7	1	0.0116	0.0116
OG0011636	0.0332	388.5	1003.5	1	0.0111	0.0111
OG0011637	0.0436	853.4	1909.6	1	0.0145	0.0145
OG0011638	0.0495	263.4	669.6	1	0.0165	0.0165
OG0011639	0.1073	324.4	953.6	1	0.0358	0.0358
OG0011640	0.0597	247.3	679.7	1	0.0199	0.0199
OG0011641	0.0397	316.9	1072.1	1	0.0132	0.0132
OG0011642	0.0317	104.7	279.3	1	0.0106	0.0106
OG0011643	0.0537	1787.8	4764.2	1	0.0179	0.0179
OG0011644	0.0471	403.2	964.8	1	0.0157	0.0157
OG0011645	0.0663	207.6	536.4	1	0.0221	0.0221
OG0011646	0.0146	142.9	277.1	1	0.0049	0.0049
OG0011647	0.05	279.6	761.4	1	0.0167	0.0167
OG0011648	0.0239	210.8	431.2	1	0.008	0.008
OG0011649	0.0489	236.4	828.6	1	0.0163	0.0163
OG0011650	0.037	243.2	665.8	1	0.0123	0.0123
OG0011651	0.0351	350.4	873.6	1	0.0117	0.0117
OG0011652	0.064	195.1	473.9	1	0.0213	0.0213
OG0011653	0.0597	188.3	480.7	1	0.0199	0.0199
OG0011654	0.033	375.2	833.8	1	0.011	0.011
OG0011655	0.0459	503.5	1506.5	1	0.0153	0.0153
OG0011656	0.1078	269.3	855.7	1	0.0359	0.0359
OG0011657	0.0404	420.9	1106.1	1	0.0135	0.0135
OG0011658	0.0312	316.6	955.4	1	0.0104	0.0104
OG0011660	0.032	186.9	581.1	1	0.0107	0.0107
OG0011661	0.0375	84.4	239.6	1	0.0125	0.0125
OG0011664	0.105	99.4	200.6	1	0.035	0.035
OG0011665	0.0476	637.7	2140.3	1	0.0159	0.0159
OG0011667	0.0528	169.3	760.7	1	0.0176	0.0176
OG0011668	0.0335	92	367	1	0.0112	0.0112
OG0011669	0.0341	233.5	660.5	1	0.0114	0.0114
OG0011670	0.3033	162	474	1	0.1011	0.1011
OG0011671	0.0353	228.6	470.4	1	0.0118	0.0118
OG0011672	0.1475	341.2	981.8	1	0.0492	0.0492
OG0011673	0.0463	416.1	1044.9	1	0.0154	0.0154
OG0011674	0.0335	783.4	2237.6	1	0.0112	0.0112
OG0011675	0.0171	92.9	264.1	1	0.0057	0.0057
OG0011676	0.0399	323.6	1209.4	1	0.0133	0.0133
OG0011677	0.127	179.7	513.3	1	0.0423	0.0423
OG0011678	0.0396	575.6	1443.4	1	0.0132	0.0132
OG0011679	0.0579	276.5	791.5	1	0.0193	0.0193
OG0011680	0.047	188	400	1	0.0157	0.0157
OG0011681	0.0344	848.8	2004.2	1	0.0115	0.0115
OG0011682	0.0335	537	1290	1	0.0112	0.0112
OG0011683	0.2394	191.6	678.4	1	0.0798	0.0798
OG0011684	0.0675	217	650	1	0.0225	0.0225
OG0011685	0.0208	973.2	2548.8	1	0.0069	0.0069
OG0011686	0.0715	115.7	361.3	1	0.0238	0.0238
OG0011687	0.033	387.2	1091.8	1	0.011	0.011
OG0011688	0.0392	353.1	903.9	1	0.0131	0.0131
OG0011689	0.0382	380.5	909.5	1	0.0127	0.0127
OG0011690	0.0524	156.3	545.7	1	0.0175	0.0175
OG0011691	0.7445	82.5	259.5	1	0.2482	0.2482
OG0011692	0.0487	325.6	811.4	1	0.0162	0.0162
OG0011693	0.2666	179.8	576.2	1	0.0889	0.0889
OG0011694	0.044	640	1535	1	0.0147	0.0147
OG0011695	0.0568	185.3	366.7	1	0.0189	0.0189
OG0011696	0.0363	383	973	1	0.0121	0.0121
OG0011697	0.1141	84.5	248.5	1	0.038	0.038
OG0011698	0.0465	432.3	1145.7	1	0.0155	0.0155
OG0011699	0.099	324.7	932.3	1	0.033	0.033
OG0011700	0.0524	399.7	1127.3	1	0.0175	0.0175
OG0011701	0.0356	264.1	506.9	1	0.0119	0.0119
OG0011702	0.096	191.2	492.8	1	0.032	0.032
OG0011705	0.0526	249.8	623.2	1	0.0175	0.0175
OG0011706	0.0437	105.5	314.5	1	0.0146	0.0146
OG0011707	0.0257	1013.9	2190.1	1	0.0086	0.0086
OG0011708	0.0427	424.3	949.7	1	0.0142	0.0142
OG0011709	0.1251	277.9	1027.1	1	0.0417	0.0417
OG0011710	0.068	686.7	1614.3	1	0.0227	0.0227
OG0011711	0.0408	110.4	336.6	1	0.0136	0.0136
OG0011712	0.0324	873.9	2336.1	1	0.0108	0.0108
OG0011713	0.0358	1018.1	2497.9	1	0.0119	0.0119
OG0011714	0.0783	296.7	807.3	1	0.0261	0.0261
OG0011716	0.0276	231	546	1	0.0092	0.0092
OG0011717	0.0469	550.6	1480.4	1	0.0156	0.0156
OG0011718	0.0677	151.6	442.4	1	0.0226	0.0226
OG0011719	0.077	710.3	2061.7	1	0.0257	0.0257
OG0011720	0.0123	100.8	394.2	1	0.0041	0.0041
OG0011721	0.0613	400.7	1066.3	1	0.0204	0.0204
OG0011722	0.047	1023	2826	1	0.0157	0.0157
OG0011723	0.0813	379.5	949.5	1	0.0271	0.0271
OG0011724	0.0296	151.5	370.5	1	0.0099	0.0099
OG0011725	0.1305	430.8	1249.2	1	0.0435	0.0435
OG0011726	0.1454	145.3	397.7	1	0.0485	0.0485
OG0011727	0.0359	960.5	2612.5	1	0.012	0.012
OG0011728	0.0278	237	540	1	0.0093	0.0093
OG0011729	0.0301	184.4	427.6	1	0.01	0.01
OG0011730	0.0471	79.8	247.2	1	0.0157	0.0157
OG0011731	0.0939	156.8	344.2	1	0.0313	0.0313
OG0011732	0.0266	373.2	880.8	1	0.0089	0.0089
OG0011733	0.1167	97.1	247.9	1	0.0389	0.0389
OG0011734	0.0273	811.1	1552.9	1	0.0091	0.0091
OG0011737	0.0529	589.8	1330.2	1	0.0176	0.0176
OG0011738	0.0633	242.9	540.1	1	0.0211	0.0211
OG0011739	0.0807	267.8	620.2	1	0.0269	0.0269
OG0011740	0.0747	62.2	225.8	1	0.0249	0.0249
OG0011742	0.0417	172.3	490.7	1	0.0139	0.0139
OG0011743	0.0301	430.7	1186.3	1	0.01	0.01
OG0011744	0.0511	287.7	738.3	1	0.017	0.017
OG0011745	0.0312	196.8	586.2	1	0.0104	0.0104
OG0011746	0.0351	274.5	853.5	1	0.0117	0.0117
OG0011747	0.071	168.4	443.6	1	0.0237	0.0237
OG0011749	0.0305	749.6	2046.4	1	0.0102	0.0102
OG0011751	0.0546	153.3	401.7	1	0.0182	0.0182
OG0011752	0.0511	98.6	264.4	1	0.017	0.017
OG0011754	0.008	260.2	501.8	1	0.0027	0.0027
OG0011755	0.0273	385.6	1060.4	1	0.0091	0.0091
OG0011756	0.0197	640.4	1666.6	1	0.0066	0.0066
OG0011758	0.0788	628.5	1801.5	1	0.0263	0.0263
OG0011759	0.0518	175.1	478.9	1	0.0173	0.0173
OG0011760	0.0606	120.2	341.8	1	0.0202	0.0202
OG0011761	0.056	238.5	529.5	1	0.0187	0.0187
OG0011762	0.0829	326.1	756.9	1	0.0276	0.0276
OG0011763	0.0268	614.3	1539.7	1	0.0089	0.0089
OG0011764	0.0557	314.1	954.9	1	0.0186	0.0186
OG0011765	0.0628	646	1664	1	0.0209	0.0209
OG0011766	0.0772	286.9	874.1	1	0.0257	0.0257
OG0011768	0.0756	372.2	722.8	1	0.0252	0.0252
OG0011769	0.41	86.9	198.1	1	0.1367	0.1367
OG0011770	0.0049	193.7	427.3	1	0.0016	0.0016
OG0011771	0.0275	415.1	1150.9	1	0.0092	0.0092
OG0011772	0.0653	194.1	423.9	1	0.0218	0.0218
OG0011773	0.0441	168.3	392.7	1	0.0147	0.0147
OG0011774	0.0182	326.4	681.6	1	0.0061	0.0061
OG0011775	0.0363	200.9	891.1	1	0.0121	0.0121
OG0011776	0.0288	373.6	919.4	1	0.0096	0.0096
OG0011777	0.0073	128.4	291.6	1	0.0024	0.0024
OG0011778	0.0221	464.6	1329.4	1	0.0074	0.0074
OG0011780	0.0515	343.7	847.3	1	0.0172	0.0172
OG0011781	0.0488	771.4	1937.6	1	0.0163	0.0163
OG0011783	0.0296	394.2	1045.8	1	0.0099	0.0099
OG0011784	0.0232	580.4	1522.6	1	0.0077	0.0077
OG0011785	0.0715	314.8	1062.2	1	0.0238	0.0238
OG0011786	0.0735	263.6	702.4	1	0.0245	0.0245
OG0011787	0.028	210	333	1	0.0093	0.0093
OG0011789	0.1516	172.6	430.4	1	0.0505	0.0505
OG0011790	0.0304	357.5	743.5	1	0.0101	0.0101
OG0011791	0.1533	140.1	393.9	1	0.0511	0.0511
OG0011792	0.0741	275.2	687.8	1	0.0247	0.0247
OG0011793	0.0372	605.4	1437.6	1	0.0124	0.0124
OG0011795	0.0476	569	1315	1	0.0159	0.0159
OG0011796	0.1591	123.9	329.1	1	0.053	0.053
OG0011797	0.0195	558.9	1166.1	1	0.0065	0.0065
OG0011798	0.5572	91.7	265.3	1	0.1857	0.1857
OG0011799	0.0705	207.3	665.7	1	0.0235	0.0235
OG0011800	0.0314	381.8	1082.2	1	0.0105	0.0105
OG0011801	0.0424	974.2	2367.8	1	0.0141	0.0141
OG0011802	0.0843	149.7	408.3	1	0.0281	0.0281
OG0011803	0.1564	344.7	1020.3	1	0.0521	0.0521
OG0011804	0.0478	288.6	866.4	1	0.0159	0.0159
OG0011807	0.037	449.1	1281.9	1	0.0123	0.0123
OG0011808	0.0405	444.9	1673.1	1	0.0135	0.0135
OG0011809	0.0477	243.5	848.5	1	0.0159	0.0159
OG0011810	0.0554	456.6	1097.4	1	0.0185	0.0185
OG0011811	0.0312	282.6	698.4	1	0.0104	0.0104
OG0011812	0.0343	1510.6	3655.4	1	0.0114	0.0114
OG0011813	0.0325	1013.4	4056.6	1	0.0108	0.0108
OG0011814	0.051	240.6	602.4	1	0.017	0.017
OG0011815	0.0487	429	1023	1	0.0162	0.0162
OG0011816	1.0992	100.6	259.4	1	0.3664	0.3664
OG0011817	0.0737	753.8	1721.2	1	0.0246	0.0246
OG0011818	0.0272	123.5	323.5	1	0.0091	0.0091
OG0011819	0.0357	570.9	1589.1	1	0.0119	0.0119
OG0011821	0.0239	543.3	1250.7	1	0.008	0.008
OG0011822	0.0168	583.9	1591.1	1	0.0056	0.0056
OG0011823	0.0461	185.4	477.6	1	0.0154	0.0154
OG0011824	0.0532	287.9	699.1	1	0.0177	0.0177
OG0011825	0.1531	206.1	693.9	1	0.051	0.051
OG0011826	0.0349	193.7	511.3	1	0.0116	0.0116
OG0011827	0.0937	90.8	242.2	1	0.0312	0.0312
OG0011828	0.0478	97.2	220.8	1	0.0159	0.0159
OG0011829	0.0548	426.3	1139.7	1	0.0183	0.0183
OG0011830	0.0413	344.4	1212.6	1	0.0138	0.0138
OG0011831	0.1771	89	253	1	0.059	0.059
OG0011832	0.0354	839	2191	1	0.0118	0.0118
OG0011833	0.0818	553.4	1717.6	1	0.0273	0.0273
OG0011834	2.0082	63.4	188.6	1	0.6694	0.6694
OG0011835	0.0603	330.7	1049.3	1	0.0201	0.0201
OG0011836	0.0101	117.7	188.3	1	0.0034	0.0034
OG0011837	0.0419	134.3	306.7	1	0.014	0.014
OG0011838	0.0335	269	646	1	0.0112	0.0112
OG0011839	0.0286	101.7	321.3	1	0.0095	0.0095
OG0011841	0.0567	411.7	1100.3	1	0.0189	0.0189
OG0011842	0.0185	858.8	2591.2	1	0.0062	0.0062
OG0011843	0.0858	153.4	356.6	1	0.0286	0.0286
OG0011844	0.0516	272.5	744.5	1	0.0172	0.0172
OG0011846	0.0648	169.4	454.6	1	0.0216	0.0216
OG0011847	0.0927	220.6	586.4	1	0.0309	0.0309
OG0011848	0.0423	293.6	717.4	1	0.0141	0.0141
OG0011849	0.0411	235.3	505.7	1	0.0137	0.0137
OG0011850	0.0492	94.8	283.2	1	0.0164	0.0164
OG0011851	0.0141	298.7	784.3	1	0.0047	0.0047
OG0011853	2.5029	151.5	454.5	1	0.8343	0.8343
OG0011854	0.0564	95.8	396.2	1	0.0188	0.0188
OG0011855	0.0406	394.1	907.9	1	0.0135	0.0135
OG0011856	0.0401	360.4	863.6	1	0.0134	0.0134
OG0011857	0.0415	330.6	779.4	1	0.0138	0.0138
OG0011858	0.0523	310.2	1105.8	1	0.0174	0.0174
OG0011859	0.0194	79.6	238.4	1	0.0065	0.0065
OG0011860	0.2131	244	656	1	0.071	0.071
OG0011861	0.0382	851.5	1968.5	1	0.0127	0.0127
OG0011862	0.0428	1002.4	2492.6	1	0.0143	0.0143
OG0011863	0.0355	380.6	1083.4	1	0.0118	0.0118
OG0011864	0.0261	533.1	1569.9	1	0.0087	0.0087
OG0011865	0.0756	575.2	1566.8	1	0.0252	0.0252
OG0011866	0.0431	520.8	1591.2	1	0.0144	0.0144
OG0011867	0.0361	210.3	383.7	1	0.012	0.012
OG0011869	0.0511	325.2	751.8	1	0.017	0.017
OG0011870	0.0925	146	391	1	0.0308	0.0308
OG0011872	0.0206	267	765	1	0.0069	0.0069
OG0011873	0.0353	889.7	2407.3	1	0.0118	0.0118
OG0011874	0.1443	128.2	309.8	1	0.0481	0.0481
OG0011875	0.0662	67.9	259.1	1	0.0221	0.0221
OG0011877	0.0479	243	654	1	0.016	0.016
OG0011878	0.0254	1087.6	2296.4	1	0.0085	0.0085
OG0011879	0.0634	226.8	556.2	1	0.0211	0.0211
OG0011880	0.0737	283.9	760.1	1	0.0246	0.0246
OG0011881	0.0589	254.8	693.2	1	0.0196	0.0196
OG0011882	0.0301	273.3	605.7	1	0.01	0.01
OG0011883	0.0644	114	462	1	0.0215	0.0215
OG0011884	0.1551	84.1	305.9	1	0.0517	0.0517
OG0011885	0.0676	355.1	742.9	1	0.0225	0.0225
OG0011887	0.0414	385.2	871.8	1	0.0138	0.0138
OG0011888	0.0291	75.3	239.7	1	0.0097	0.0097
OG0011889	0.0598	360.2	1130.8	1	0.0199	0.0199
OG0011890	0.0168	282.6	803.4	1	0.0056	0.0056
OG0011891	0.0281	984.8	2591.2	1	0.0094	0.0094
OG0011892	0.0307	109.7	286.3	1	0.0102	0.0102
OG0011893	0.0821	155.1	444.9	1	0.0274	0.0274
OG0011894	0.0795	340.1	901.9	1	0.0265	0.0265
OG0011895	0.0396	392.5	924.5	1	0.0132	0.0132
OG0011896	0.0535	627.7	2072.3	1	0.0178	0.0178
OG0011898	0.0275	128.4	318.6	1	0.0092	0.0092
OG0011899	1.2634	74	184	1	0.4211	0.4211
OG0011900	0.0382	196.6	586.4	1	0.0127	0.0127
OG0011901	0.0964	539	1528	1	0.0321	0.0321
OG0011902	0.0577	353.8	924.2	1	0.0192	0.0192
OG0011903	0.058	415.3	904.7	1	0.0193	0.0193
OG0011905	0.072	215.8	558.2	1	0.024	0.024
OG0011906	0.0382	501	1182	1	0.0127	0.0127
OG0011907	0.0286	807	1869	1	0.0095	0.0095
OG0011908	0.0413	280.8	610.2	1	0.0138	0.0138
OG0011909	0.0434	309.8	893.2	1	0.0145	0.0145
OG0011910	0.0519	285.5	779.5	1	0.0173	0.0173
OG0011911	0.0467	1079	2920	1	0.0156	0.0156
OG0011912	0.0377	983.8	2661.2	1	0.0126	0.0126
OG0011913	0.2007	120.4	416.6	1	0.0669	0.0669
OG0011914	0.0168	91.4	271.6	1	0.0056	0.0056
OG0011915	0.1107	228.5	836.5	1	0.0369	0.0369
OG0011917	0.0327	211.4	517.6	1	0.0109	0.0109
OG0011918	0.0175	227.5	990.5	1	0.0058	0.0058
OG0011919	0.0284	919.1	2107.9	1	0.0095	0.0095
OG0011920	0.7692	166.9	484.1	1	0.2564	0.2564
OG0011921	0.072	495.4	1307.6	1	0.024	0.024
OG0011923	0.0269	446.5	1485.5	1	0.009	0.009
OG0011924	0.2716	165.1	383.9	1	0.0905	0.0905
OG0011925	0.0404	347.1	1158.9	1	0.0135	0.0135
OG0011926	0.0154	166.1	427.9	1	0.0051	0.0051
OG0011927	0.0284	158.7	486.3	1	0.0095	0.0095
OG0011928	0.058	156.4	374.6	1	0.0193	0.0193
OG0011929	0.0602	141.3	320.7	1	0.0201	0.0201
OG0011930	0.0168	113.5	429.5	1	0.0056	0.0056
OG0011931	0.0389	146.1	399.9	1	0.013	0.013
OG0011933	0.0235	1248.5	3293.5	1	0.0078	0.0078
OG0011934	0.0333	369.7	998.3	1	0.0111	0.0111
OG0011935	0.032	502.4	1588.6	1	0.0107	0.0107
OG0011936	0.0282	589.4	1570.6	1	0.0094	0.0094
OG0011937	0.0276	234	423	1	0.0092	0.0092
OG0011938	0.0783	114.7	281.3	1	0.0261	0.0261
OG0011939	0.0561	373	890	1	0.0187	0.0187
OG0011941	0.087	157.9	442.1	1	0.029	0.029
OG0011942	0.048	421.9	1300.1	1	0.016	0.016
OG0011944	0.0078	461.2	1098.8	1	0.0026	0.0026
OG0011946	0.0674	238.7	766.3	1	0.0225	0.0225
OG0011947	0.0674	466.9	1099.1	1	0.0225	0.0225
OG0011948	0.0453	467.2	1281.8	1	0.0151	0.0151
OG0011949	0.0686	261.9	863.1	1	0.0229	0.0229
OG0011951	0.0512	169.7	433.3	1	0.0171	0.0171
OG0011952	0.0529	306.8	1196.2	1	0.0176	0.0176
OG0011953	0.0383	342.6	935.4	1	0.0128	0.0128
OG0011954	0.0282	647.9	1428.1	1	0.0094	0.0094
OG0011955	0.044	903.4	2183.6	1	0.0147	0.0147
OG0011956	0.0642	257.8	657.2	1	0.0214	0.0214
OG0011957	0.086	218.8	753.2	1	0.0287	0.0287
OG0011958	0.0345	369	867	1	0.0115	0.0115
OG0011959	0.0653	233.8	612.2	1	0.0218	0.0218
OG0011960	0.0533	634.1	1510.9	1	0.0178	0.0178
OG0011961	0.0683	202.3	607.7	1	0.0228	0.0228
OG0011962	0.0495	86	352	1	0.0165	0.0165
OG0011963	0.0285	139.6	400.4	1	0.0095	0.0095
