OrthoGroup	t	S	N	dNdS	dN	dS
OG0011552	0.0342	1154.7	3210.3	0.171	0.005	0.0292
OG0011553	0.0855	177.6	806.4	0.2026	0.0167	0.0822
OG0011554	0.0553	802.4	1927.6	0.3966	0.0127	0.0321
OG0011555	0.0177	67.1	286.9	0.001	0	0.0311
OG0011556	0.037	101.5	240.5	0.001	0	0.0415
OG0011557	0.0959	174.1	587.9	0.147	0.0137	0.0935
OG0011558	1.5559	82.3	208.7	0.8541	0.4947	0.5793
OG0011559	0.0308	413.6	1086.4	0.2471	0.0056	0.0226
OG0011560	0.0394	141	399	0.06	0.0026	0.043
OG0011561	0.0583	156.4	545.6	0.0478	0.0036	0.0747
OG0011562	0.2977	203.2	531.8	1.3883	0.1075	0.0775
OG0011563	0.1416	284.4	834.6	0.3874	0.0337	0.0869
OG0011564	0.041	244.2	784.8	0.0238	0.0013	0.0536
OG0011566	0.0737	396.8	1160.2	0.04	0.0035	0.0863
OG0011567	0.0673	262.4	796.6	0.0303	0.0025	0.0828
OG0011568	0.129	91.3	244.7	1.3071	0.0459	0.0351
OG0011569	0.115	189.1	626.9	0.4361	0.0295	0.0676
OG0011570	0.0233	254.8	669.2	0.0629	0.0015	0.0241
OG0011571	0.0235	253.2	670.8	0.0614	0.0015	0.0246
OG0011572	0.0821	332	1369	0.1282	0.0118	0.0917
OG0011573	0.0352	347	967	0.0526	0.002	0.0388
OG0011574	0.1714	311.6	1014.4	0.8233	0.0544	0.0661
OG0011575	0.0466	287.5	771.5	0.464	0.0118	0.0255
OG0011576	0.0664	100.1	232.9	0.1637	0.0087	0.0533
OG0011577	0.0608	537	1533	0.1597	0.0086	0.0537
OG0011578	0.057	299.4	900.6	0.3822	0.0135	0.0354
OG0011579	0.3373	123.7	428.3	0.5078	0.0924	0.1819
OG0011580	0.183	70.4	271.6	0.2001	0.0335	0.1672
OG0011581	0.0698	712.3	1831.7	0.3434	0.0152	0.0441
OG0011582	0.16	102.1	194.9	0.5971	0.0433	0.0725
OG0011583	0.0472	644.9	2262.1	0.0439	0.0027	0.0614
OG0011584	0.084	205.8	649.2	0.4516	0.0217	0.048
OG0011585	0.1348	200.8	525.2	0.4591	0.0339	0.0738
OG0011587	0.0488	749.4	1989.6	0.2179	0.0082	0.0377
OG0011588	0.033	490.2	1495.8	0.0971	0.0033	0.0344
OG0011589	0.0266	1362	3759	0.1165	0.0029	0.0252
OG0011590	0.054	221.2	705.8	0.291	0.0114	0.0391
OG0011591	0.0199	88.9	220.1	0.3902	0.0046	0.0117
OG0011592	0.0246	432.6	1097.4	0.001	0	0.029
OG0011593	0.0244	239.1	519.9	0.0914	0.002	0.0216
OG0011594	0.065	449.4	1104.6	0.0904	0.0055	0.0613
OG0011596	0.0436	365.6	1140.4	0.153	0.0062	0.0405
OG0011597	0.9348	81.4	296.6	0.2274	0.18	0.7914
OG0011599	0.0309	331.8	895.2	0.0322	0.0011	0.035
OG0011600	0.0407	123.3	251.7	0.7399	0.0122	0.0164
OG0011601	0.0617	191.4	522.6	0.1434	0.0079	0.0551
OG0011602	0.067	160.3	397.7	0.5442	0.018	0.0331
OG0011603	0.0238	527.9	1431.1	0.3	0.0049	0.0162
OG0011604	0.038	674.5	1599.5	0.4787	0.0096	0.02
OG0011605	0.0798	402.9	1358.1	0.1622	0.0122	0.0752
OG0011606	0.273	122.6	345.4	1.6881	0.1019	0.0603
OG0011607	0.0424	316.3	769.7	0.3627	0.0093	0.0258
OG0011608	0.252	207.7	695.3	0.4612	0.0662	0.1436
OG0011609	0.0509	422.8	1113.2	0.2081	0.0083	0.0398
OG0011610	0.021	320.6	681.4	0.001	0	0.0218
OG0011611	0.072	638.6	1740.4	0.1345	0.0088	0.0655
OG0011612	0.0577	74.8	297.2	0.3459	0.0139	0.0403
OG0011613	0.0551	825.7	2669.3	0.0946	0.0056	0.0595
OG0011614	0.0398	604.9	1369.1	0.0805	0.003	0.0366
OG0011615	0.0522	1221.9	2927.1	0.6427	0.015	0.0233
OG0011616	0.0553	311.8	981.2	0.4662	0.0145	0.031
OG0011617	0.0609	137.1	318.9	0.2225	0.0099	0.0445
OG0011618	0.0425	633.9	1667.1	0.001	0.0001	0.0512
OG0011620	0.0294	288.8	791.2	0.0385	0.0013	0.0332
OG0011621	0.0319	423.5	932.5	0.246	0.0054	0.0221
OG0011622	0.0648	118.1	688.9	0.0223	0.0029	0.1307
OG0011623	0.259	98.8	240.2	0.6812	0.076	0.1116
OG0011624	0.0229	245.1	576.9	0.001	0	0.0255
OG0011626	0.0257	148.6	571.4	0.4756	0.007	0.0147
OG0011627	0.0807	116	403	0.161	0.0124	0.0771
OG0011628	0.0235	432.2	1166.8	0.071	0.0017	0.0243
OG0011629	0.0311	358	923	0.239	0.0055	0.0229
OG0011630	0.0522	127.4	439.6	0.1246	0.0067	0.0541
OG0011631	0.042	237.9	806.1	0.3605	0.01	0.0276
OG0011632	0.0517	249	729	0.1901	0.0083	0.0435
OG0011633	0.0452	1882.2	5683.8	0.0626	0.0032	0.0509
OG0011634	0.177	242.3	687.7	0.6267	0.0511	0.0815
OG0011635	0.0373	172.8	445.2	0.001	0	0.0443
OG0011636	0.034	363.3	1028.7	0.084	0.0029	0.0351
OG0011637	0.0435	824.2	1938.8	0.3291	0.009	0.0274
OG0011638	0.0506	254	679	0.1765	0.0074	0.0421
OG0011639	0.1086	318.5	959.5	0.3911	0.0261	0.0667
OG0011640	0.0597	246.8	680.2	0.9337	0.0195	0.0209
OG0011641	0.0401	302.4	1086.6	0.1717	0.0065	0.038
OG0011642	0.0325	101.1	282.9	0.326	0.007	0.0215
OG0011643	0.055	1564.1	4987.9	0.1941	0.0092	0.0475
OG0011644	0.0476	396	972	0.3525	0.0104	0.0294
OG0011645	0.0689	195.6	548.4	0.148	0.0091	0.0617
OG0011646	0.0139	142.9	277.1	0.001	0	0.0136
OG0011647	0.0506	261.9	779.1	0.2863	0.0104	0.0362
OG0011648	0.0242	210.8	431.2	0.001	0	0.0245
OG0011649	0.0496	235.5	829.5	0.302	0.0109	0.0362
OG0011650	0.0381	224.3	684.7	0.115	0.0044	0.0381
OG0011651	0.0359	327.7	896.3	0.1385	0.0045	0.0324
OG0011652	0.0641	185	484	0.2849	0.0126	0.0443
OG0011653	0.0603	179.9	489.1	0.2225	0.0104	0.0466
OG0011654	0.0335	317.7	891.3	0.0289	0.0011	0.0393
OG0011655	0.0463	497.3	1512.7	0.4615	0.012	0.026
OG0011656	0.1118	204.6	920.4	0.0918	0.0133	0.145
OG0011657	0.0414	388.1	1138.9	0.0362	0.0018	0.049
OG0011658	0.0322	298.7	973.3	0.1765	0.0051	0.0291
OG0011660	0.033	178	590	0.268	0.0067	0.0252
OG0011661	0.0376	82.9	241.1	0.3389	0.0084	0.0247
OG0011664	0.1106	89.1	210.9	0.0429	0.0048	0.1127
OG0011665	0.0482	607	2171	0.3319	0.0112	0.0336
OG0011667	0.0532	160.1	769.9	0.0928	0.0066	0.0712
OG0011668	0.0335	92	367	1.0198	0.0112	0.011
OG0011669	0.0346	221.1	672.9	0.3093	0.0074	0.024
OG0011670	0.3103	155.4	480.6	0.3863	0.0745	0.1929
OG0011671	0.0346	228.6	470.4	0.001	0	0.0352
OG0011672	0.1484	336.4	986.6	0.7203	0.045	0.0625
OG0011673	0.0474	388.8	1072.2	0.1285	0.0056	0.0439
OG0011674	0.0351	745.5	2275.5	0.1889	0.0057	0.03
OG0011675	0.0176	86.7	270.3	0.2866	0.0037	0.0128
OG0011676	0.0418	302.3	1230.7	0.178	0.0073	0.041
OG0011677	0.1276	168.4	524.6	0.1763	0.0199	0.113
OG0011678	0.0408	527.7	1491.3	0.1466	0.0054	0.0368
OG0011679	0.0607	248.4	819.6	0.1456	0.0086	0.0587
OG0011680	0.0476	180.2	407.8	0.2123	0.0074	0.035
OG0011681	0.0354	776.3	2076.7	0.0115	0.0005	0.0421
OG0011682	0.0352	473.6	1353.4	0.0171	0.0007	0.0431
OG0011683	0.2494	178.4	691.6	0.2669	0.0532	0.1993
OG0011684	0.0697	205.1	661.9	0.1327	0.0091	0.0688
OG0011685	0.0218	886.6	2635.4	0.001	0	0.0287
OG0011686	0.0716	115.3	361.7	0.7345	0.0219	0.0299
OG0011687	0.0337	340.2	1138.8	0.0664	0.0027	0.04
OG0011688	0.0395	335.2	921.8	0.2745	0.0077	0.0281
OG0011689	0.0384	365.4	924.6	0.301	0.0077	0.0256
OG0011690	0.0571	120.7	581.3	0.001	0.0001	0.1102
OG0011691	0.7661	80.9	261.1	0.4662	0.201	0.431
OG0011692	0.0506	310.1	826.9	0.1325	0.0061	0.0457
OG0011693	0.2741	175.8	580.2	0.2329	0.0517	0.2221
OG0011694	0.0447	625.1	1549.9	0.184	0.0066	0.0356
OG0011695	0.0577	186.8	365.2	2.2561	0.0237	0.0105
OG0011696	0.037	363.9	992.1	0.0506	0.002	0.0404
OG0011697	0.1158	79.8	253.2	0.15	0.0164	0.1092
OG0011698	0.0471	407	1171	0.3892	0.0112	0.0287
OG0011699	0.1003	324.1	932.9	0.1996	0.0164	0.0824
OG0011700	0.0531	385.1	1141.9	0.3191	0.0115	0.036
OG0011701	0.0354	254.5	516.5	0.0621	0.002	0.0318
OG0011702	0.0957	186.9	497.1	0.4169	0.0231	0.0554
OG0011705	0.0526	246.6	626.4	0.4489	0.013	0.029
OG0011706	0.0444	102.9	317.1	0.3058	0.0095	0.0311
OG0011707	0.0267	896.1	2307.9	0.0141	0.0004	0.0307
OG0011708	0.0432	411	963	0.0781	0.0032	0.0407
OG0011709	0.125	275.6	1029.4	0.6962	0.0381	0.0548
OG0011710	0.0715	624	1677	0.0929	0.0065	0.0704
OG0011711	0.0426	96	351	0.1239	0.0056	0.0455
OG0011712	0.0337	771.3	2438.7	0.0644	0.0025	0.0388
OG0011713	0.0371	946	2570	0.0708	0.0027	0.0386
OG0011714	0.0781	299.7	804.3	1.6063	0.029	0.0181
OG0011716	0.0286	216.1	560.9	0.1407	0.0035	0.0251
OG0011717	0.0495	497	1534	0.0703	0.0039	0.0554
OG0011718	0.0679	144.9	449.1	0.1415	0.0091	0.0645
OG0011719	0.0778	676.6	2095.4	0.3409	0.0176	0.0517
OG0011720	0.0126	89.8	405.2	0.001	0	0.0231
OG0011721	0.0614	388.9	1078.1	0.3468	0.0136	0.0393
OG0011722	0.048	968.6	2880.4	0.1918	0.0078	0.0405
OG0011723	0.0835	363.7	965.3	0.2596	0.0156	0.0602
OG0011724	0.0292	151.5	370.5	0.1045	0.0028	0.0267
OG0011725	0.1306	426	1254	0.7767	0.0406	0.0522
OG0011726	0.1592	145.3	397.7	0.0964	0.0151	0.1569
OG0011727	0.0364	883.1	2689.9	0.0543	0.0023	0.0421
OG0011728	0.0278	218.2	558.8	0.0645	0.0018	0.0283
OG0011729	0.0314	173.1	438.9	0.001	0	0.0369
OG0011730	0.0476	78.5	248.5	0.2036	0.0082	0.0402
OG0011731	0.094	155.1	345.9	0.296	0.0181	0.061
OG0011732	0.0275	326.3	927.7	0.0736	0.0021	0.0291
OG0011733	0.1161	98.1	246.9	2.0816	0.0454	0.0218
OG0011734	0.0267	734.5	1629.5	0.0233	0.0006	0.0272
OG0011737	0.0533	539.6	1380.4	0.0531	0.003	0.0557
OG0011738	0.0666	236.9	546.1	0.1296	0.0073	0.0565
OG0011739	0.0806	269.1	618.9	1.5472	0.0301	0.0195
OG0011740	0.0766	62.2	225.8	0.5456	0.0217	0.0397
OG0011742	0.0443	160.2	502.8	0.0363	0.002	0.0549
OG0011743	0.0316	337.8	1279.2	0.0351	0.0016	0.0445
OG0011744	0.0521	276.2	749.8	0.1913	0.0081	0.0424
OG0011745	0.0333	175.4	607.6	0.0372	0.0016	0.0439
OG0011746	0.0365	243.1	884.9	0.1556	0.0056	0.036
OG0011747	0.071	163.3	448.7	0.3623	0.0161	0.0444
OG0011749	0.0313	696.5	2099.5	0.0866	0.0029	0.0332
OG0011751	0.0562	133.3	421.7	0.1966	0.0094	0.0481
OG0011752	0.0536	97.4	265.6	0.1632	0.0075	0.0461
OG0011754	0.0079	260.2	501.8	0.53	0.002	0.0038
OG0011755	0.0285	333.1	1112.9	0.0235	0.0009	0.0382
OG0011756	0.0204	559.9	1747.1	0.0469	0.0011	0.0244
OG0011758	0.0816	616.6	1813.4	0.2717	0.0162	0.0596
OG0011759	0.0516	176.2	477.8	1.5563	0.019	0.0122
OG0011760	0.0609	118	344	0.2679	0.012	0.0446
OG0011761	0.0571	233.5	534.5	0.1667	0.0076	0.0453
OG0011762	0.0847	317.6	765.4	0.2439	0.0148	0.0606
OG0011763	0.0273	482.2	1671.8	0.0747	0.0024	0.0323
OG0011764	0.056	309.1	959.9	0.4527	0.0144	0.0319
OG0011765	0.0635	610.7	1699.3	0.2787	0.0126	0.0451
OG0011766	0.0785	277.6	883.4	0.1603	0.0116	0.0725
OG0011768	0.0755	376.4	718.6	2.1642	0.0309	0.0143
OG0011769	0.4104	86.9	198.1	1.2041	0.1442	0.1198
OG0011770	0.0049	193.7	427.3	0.001	0	0.0052
OG0011771	0.0275	385.6	1180.4	0.001	0	0.0371
OG0011772	0.0658	190.3	427.7	0.3676	0.0143	0.039
OG0011773	0.0457	160.8	400.2	0.123	0.005	0.0407
OG0011774	0.0185	313	695	0.0869	0.0014	0.0166
OG0011775	0.0376	190.9	901.1	0.0168	0.0011	0.0665
OG0011776	0.0299	371.7	921.3	0.1841	0.0044	0.0238
OG0011777	0.0075	128.4	291.6	0.001	0	0.0082
OG0011778	0.0227	439.4	1354.6	0.1885	0.0037	0.0195
OG0011780	0.0529	328.8	862.2	0.1907	0.0081	0.0426
OG0011781	0.0508	715	1994	0.0441	0.0025	0.0572
OG0011783	0.0314	333.7	1106.3	0.0738	0.0027	0.0362
OG0011784	0.0234	535.7	1567.3	0.2001	0.0039	0.0193
OG0011785	0.0734	306.3	1070.7	0.1275	0.0097	0.0761
OG0011786	0.0747	251.3	714.7	0.3555	0.0169	0.0476
OG0011787	0.0274	210	333	0.001	0	0.0236
OG0011789	0.1525	171.3	431.7	0.5369	0.0408	0.076
OG0011790	0.0294	327.8	773.2	0.0448	0.0013	0.0298
OG0011791	0.1532	140.1	393.9	1.1634	0.053	0.0456
OG0011792	0.0748	256.7	706.3	0.1543	0.0101	0.0657
OG0011793	0.0378	535.7	1507.3	0.0473	0.002	0.0424
OG0011795	0.0478	543.8	1340.2	0.1044	0.0046	0.0439
OG0011796	0.16	123.3	329.7	0.7465	0.0488	0.0654
OG0011797	0.0192	535.9	1189.1	0.0461	0.0009	0.0187
OG0011798	0.5592	91.3	265.7	0.8267	0.1769	0.214
OG0011799	0.0704	213.9	659.1	1.795	0.0263	0.0147
OG0011800	0.0319	366.5	1097.5	0.2754	0.0064	0.0233
OG0011801	0.0434	965.3	2376.7	0.3118	0.0088	0.0283
OG0011802	0.0835	140.4	417.6	0.2281	0.015	0.0659
OG0011803	0.1568	342	1023	0.7437	0.0481	0.0647
OG0011804	0.0509	269.6	885.4	0.1034	0.0056	0.0542
OG0011807	0.0377	390.2	1340.8	0.1714	0.006	0.0351
OG0011808	0.0416	425.6	1692.4	0.095	0.0048	0.0501
OG0011809	0.0511	214.7	877.3	0.0139	0.0011	0.0819
OG0011810	0.0569	445.8	1108.2	0.2749	0.0108	0.0393
OG0011811	0.0311	278.3	702.7	0.4042	0.0073	0.0181
OG0011812	0.0354	1398.3	3767.7	0.1321	0.0042	0.0321
OG0011813	0.0331	950.4	4119.6	0.0333	0.0017	0.0514
OG0011814	0.0524	235.3	607.7	0.1458	0.0066	0.0454
OG0011815	0.0495	400.2	1051.8	0.0773	0.0038	0.0498
OG0011816	1.1018	100.5	259.5	0.9208	0.3587	0.3895
OG0011817	0.0746	738.6	1736.4	0.266	0.0136	0.0513
OG0011818	0.0272	117.6	329.4	0.1192	0.0031	0.0258
OG0011819	0.0363	537.9	1622.1	0.0438	0.0019	0.0429
OG0011821	0.0242	502.5	1291.5	0.0631	0.0016	0.0248
OG0011822	0.0183	496.5	1678.5	0.0514	0.0012	0.0227
OG0011823	0.0497	154.3	508.7	0.001	0.0001	0.0709
OG0011824	0.0567	278.2	708.8	0.047	0.0028	0.0598
OG0011825	0.1564	197.4	702.6	0.4074	0.0395	0.097
OG0011826	0.0349	190	515	0.3656	0.0079	0.0217
OG0011827	0.0937	90.8	242.2	1.0015	0.0312	0.0312
OG0011828	0.0482	96	222	0.6057	0.0134	0.0221
OG0011829	0.0559	408.5	1157.5	0.3403	0.0124	0.0363
OG0011830	0.0419	334.9	1222.1	0.4506	0.0111	0.0245
OG0011831	0.1789	88.5	253.5	0.449	0.0453	0.1008
OG0011832	0.0364	766.8	2263.2	0.0945	0.0035	0.0375
OG0011833	0.0825	538.8	1732.2	0.5047	0.0223	0.0442
OG0011834	2.293	62.7	189.3	0.3519	0.5243	1.4896
OG0011835	0.0613	325.1	1054.9	0.2344	0.0116	0.0493
OG0011836	0.01	117.7	188.3	0.001	0	0.0087
OG0011837	0.0431	124.9	316.1	0.0748	0.0032	0.0426
OG0011838	0.0345	254.8	660.2	0.091	0.003	0.0334
OG0011839	0.0297	101.7	321.3	0.001	0	0.041
OG0011841	0.0582	368.5	1143.5	0.1217	0.007	0.0578
OG0011842	0.0195	789.8	2660.2	0.1073	0.0022	0.0208
OG0011843	0.0858	152.7	357.3	0.7613	0.0262	0.0344
OG0011844	0.0544	261.1	755.9	0.0957	0.0053	0.0553
OG0011846	0.0652	159.8	464.2	0.2856	0.0132	0.0464
OG0011847	0.094	212.1	594.9	0.2858	0.0189	0.0661
OG0011848	0.0439	269	742	0.057	0.0027	0.0475
OG0011849	0.0419	221.4	519.6	0.1027	0.0039	0.0377
OG0011850	0.0484	92.6	285.4	0.3447	0.011	0.0319
OG0011851	0.0146	293.7	789.3	0.2246	0.0025	0.0112
OG0011853	19.4905	146.3	459.7	0.0211	0.5322	25.2319
OG0011854	0.0592	95	397	0.0627	0.0051	0.081
OG0011855	0.0404	383.1	918.9	0.1289	0.0045	0.0349
OG0011856	0.0407	348	876	0.0889	0.0035	0.039
OG0011857	0.042	319.5	790.5	0.0983	0.0038	0.0391
OG0011858	0.0522	300.6	1115.4	0.2274	0.0101	0.0444
OG0011859	0.0192	83.8	234.2	99	0.0086	0.0001
OG0011860	0.2138	240.8	659.2	0.7091	0.0642	0.0905
OG0011861	0.0388	775.9	2044.1	0.0614	0.0025	0.0404
OG0011862	0.0432	905.5	2589.5	0.0878	0.0039	0.0444
OG0011863	0.0368	317.3	1146.7	0.0164	0.0009	0.0534
OG0011864	0.0278	471.4	1631.6	0.001	0	0.0411
OG0011865	0.0775	558.9	1583.1	0.1349	0.0097	0.0716
OG0011866	0.0447	465.3	1646.7	0.1973	0.0079	0.0398
OG0011867	0.0363	210.3	383.7	0.0899	0.0026	0.0294
OG0011869	0.0524	285.8	791.2	0.069	0.0038	0.0552
OG0011870	0.0924	141.3	395.7	0.4577	0.0235	0.0513
OG0011872	0.0211	242.9	789.1	0.001	0	0.0298
OG0011873	0.0363	794.3	2502.7	0.0466	0.002	0.0438
OG0011874	0.144	129.2	308.8	1.4705	0.053	0.036
OG0011875	0.0703	57.9	269.1	0.0758	0.0074	0.0978
OG0011877	0.0489	236.5	660.5	0.2508	0.0091	0.0363
OG0011878	0.0262	995.1	2388.9	0.001	0	0.0296
OG0011879	0.0657	211.2	571.8	0.0495	0.0035	0.0716
OG0011880	0.0746	266.3	777.7	0.3518	0.0169	0.0481
OG0011881	0.0626	238.4	709.6	0.0379	0.0028	0.0745
OG0011882	0.0325	235.8	643.2	0.0417	0.0015	0.0363
OG0011883	0.0636	111.7	464.3	0.0814	0.0067	0.0817
OG0011884	0.1551	84.1	305.9	0.9988	0.0517	0.0518
OG0011885	0.0688	345.6	752.4	0.1807	0.0094	0.0523
OG0011887	0.0417	337.9	919.1	0.0776	0.0033	0.0427
OG0011888	0.0294	73	242	0.5469	0.0082	0.015
OG0011889	0.0609	334.7	1156.3	0.0885	0.0061	0.0693
OG0011890	0.0178	236	850	0.001	0	0.0271
OG0011891	0.0286	917.4	2658.6	0.2143	0.0049	0.0229
OG0011892	0.0307	110	286	1.1997	0.0107	0.0089
OG0011893	0.0833	148.1	451.9	0.3088	0.0179	0.0579
OG0011894	0.0803	331	911	0.4047	0.0192	0.0475
OG0011895	0.0395	393.9	923.1	1.2248	0.0139	0.0114
OG0011896	0.0565	574.7	2125.3	0.0296	0.0024	0.0797
OG0011898	0.0278	130.5	316.5	99	0.013	0.0001
OG0011899	1.2718	73.8	184.2	0.8624	0.4054	0.4701
OG0011900	0.0386	171.5	611.5	0.1213	0.005	0.041
OG0011901	0.0965	536.5	1530.5	0.8533	0.0308	0.0361
OG0011902	0.0621	293.7	984.3	0.0244	0.002	0.0833
OG0011903	0.0587	360.5	959.5	0.1158	0.0063	0.0548
OG0011905	0.072	211.9	562.1	0.5874	0.0201	0.0343
OG0011906	0.0404	410.8	1272.2	0.001	0.0001	0.0549
OG0011907	0.0293	768	1908	0.121	0.0032	0.0261
OG0011908	0.0424	265.3	625.7	0.037	0.0016	0.0436
OG0011909	0.0454	295.9	907.1	0.1593	0.0066	0.0413
OG0011910	0.0537	254.5	810.5	0.001	0.0001	0.0746
OG0011911	0.0474	1005.9	2993.1	0.2253	0.0085	0.0376
OG0011912	0.0399	867.7	2777.3	0.0358	0.0018	0.0501
OG0011913	0.2113	114	423	0.2255	0.0407	0.1807
OG0011914	0.0176	74.2	288.8	0.001	0	0.0285
OG0011915	0.1152	209.7	855.3	0.1766	0.02	0.1134
OG0011917	0.0347	147.3	581.7	0.078	0.0034	0.0438
OG0011918	0.0177	224.6	993.4	0.1637	0.003	0.0186
OG0011919	0.0284	870.9	2156.1	0.2231	0.0047	0.0212
OG0011920	0.7811	164.1	486.9	0.6378	0.2278	0.3571
OG0011921	0.0737	473	1330	0.3235	0.0159	0.049
OG0011923	0.0294	407.1	1524.9	0.0148	0.0007	0.044
OG0011924	0.2721	164.9	384.1	0.8536	0.0863	0.1011
OG0011925	0.0423	320.5	1185.5	0.1615	0.0067	0.0415
OG0011926	0.0154	149	445	0.001	0	0.0204
OG0011927	0.0298	128.6	516.4	0.001	0	0.0497
OG0011928	0.0588	152.3	378.7	0.2562	0.0107	0.0417
OG0011929	0.0616	114.5	347.5	0.0395	0.0029	0.074
OG0011930	0.0174	103.6	439.4	0.1087	0.0023	0.0209
OG0011931	0.0409	123.4	422.6	0.0451	0.0024	0.0523
OG0011933	0.0242	1132.3	3409.7	0.1078	0.0026	0.0245
OG0011934	0.0337	317.2	1050.8	0.147	0.0048	0.0326
OG0011935	0.0323	490.2	1600.8	0.5047	0.0087	0.0173
OG0011936	0.0295	480.5	1679.5	0.0661	0.0024	0.036
OG0011937	0.0272	234	423	0.001	0	0.0254
OG0011938	0.078	115.6	280.4	1.5519	0.029	0.0187
OG0011939	0.0563	371.2	891.8	0.7473	0.0171	0.0228
OG0011941	0.0871	148.2	451.8	0.2911	0.0181	0.0623
OG0011942	0.0482	403.5	1318.5	0.3229	0.0108	0.0334
OG0011944	0.0078	415.8	1144.2	0.1206	0.0009	0.0073
OG0011946	0.0695	220	785	0.2123	0.0128	0.0602
OG0011947	0.0693	447.3	1118.7	0.1158	0.0073	0.0627
OG0011948	0.0456	424.9	1324.1	0.3406	0.0103	0.0304
OG0011949	0.0714	258.8	866.2	0.1909	0.0121	0.0631
OG0011951	0.0513	168.7	434.3	0.8565	0.0163	0.0191
OG0011952	0.0542	299.8	1203.2	0.1249	0.0075	0.0603
OG0011953	0.0392	321.6	956.4	0.19	0.0063	0.0332
OG0011954	0.0283	614.4	1461.6	0.1921	0.0042	0.0219
OG0011955	0.0446	844.8	2242.2	0.1213	0.005	0.0411
OG0011956	0.0647	242.6	672.4	0.1632	0.0091	0.056
OG0011957	0.0865	211.1	760.9	0.5721	0.0248	0.0434
OG0011958	0.0356	315.1	920.9	0.054	0.0022	0.0402
OG0011959	0.0656	226.2	619.8	0.4459	0.0164	0.0368
OG0011960	0.0538	595.4	1549.6	0.1385	0.0066	0.0475
OG0011961	0.0697	180.4	629.6	0.1705	0.0112	0.0654
OG0011962	0.057	85.5	352.5	0.001	0.0001	0.0969
OG0011963	0.0294	135.4	404.6	0.2045	0.005	0.0242
OG0011964	0.0579	207.8	650.2	0.3108	0.0126	0.0404
OG0011965	0.0268	629.6	1833.4	0.1022	0.0027	0.0269
OG0011966	0.0428	189.7	686.3	0.2595	0.0088	0.034
OG0011967	0.1049	159.2	374.8	0.4248	0.0249	0.0586
OG0011968	0.0243	327.7	983.3	0.0768	0.002	0.0264
OG0011969	0.0284	363.2	1307.8	0.0933	0.003	0.0326
OG0011970	0.0518	474.3	1550.7	0.1229	0.0065	0.0526
OG0011973	0.9582	78.5	224.5	0.7746	0.297	0.3834
OG0011974	0.0419	310.1	706.9	0.3171	0.0084	0.0266
OG0011975	0.0635	208.2	841.8	0.1701	0.0108	0.0633
OG0011976	0.0165	172.5	418.5	0.001	0	0.0188
OG0011977	0.0194	83.8	231.2	0.3535	0.0044	0.0123
OG0011978	0.0611	125.9	483.1	0.1813	0.0105	0.0581
OG0011979	0.0796	406.6	1183.4	0.3446	0.0179	0.0518
OG0011980	0.0283	379	1448	0.0161	0.0007	0.0428
OG0011981	0.064	223.6	892.4	0.1268	0.009	0.0707
OG0011982	0.0818	246.2	815.8	0.575	0.0233	0.0405
OG0011983	0.0174	109.8	445.2	0.1098	0.0022	0.0203
OG0011984	0.0495	816.3	2159.7	0.1532	0.0066	0.0428
OG0011985	0.0556	427.7	1381.3	0.2231	0.0102	0.0456
OG0011986	0.0505	335.2	882.8	0.0196	0.0011	0.0582
OG0011987	0.0178	221.2	465.8	0.4777	0.0044	0.0092
OG0011988	0.0399	112.2	271.8	99	0.0187	0.0002
OG0011989	0.0992	190.5	595.5	0.2884	0.0207	0.0717
OG0011990	0.056	330.9	947.1	0.1482	0.0075	0.0506
OG0011993	0.0983	222.7	569.3	0.4886	0.0253	0.0518
OG0011994	0.0387	180.9	794.1	0.0193	0.0012	0.064
OG0011995	0.068	117.1	293.9	0.7867	0.021	0.0267
OG0011997	0.0214	225.1	656.9	0.1615	0.0031	0.019
OG0011998	0.0331	129.6	245.4	1.665	0.0128	0.0077
OG0011999	0.0625	533.7	1392.3	0.1678	0.0088	0.0523
OG0012000	0.109	465.5	1262.5	0.339	0.0238	0.0703
OG0012001	0.0588	397	983	0.1424	0.0072	0.0504
OG0012002	0.0257	1225.4	3334.6	0.2568	0.0048	0.0188
OG0012003	0.0579	273.5	968.5	0.3413	0.0135	0.0397
OG0012004	0.0258	116.5	234.5	0.001	0	0.0259
OG0012005	0.0487	223.1	727.9	0.1973	0.0083	0.0421
OG0012006	0.0515	398	1021	0.0549	0.0029	0.0537
OG0012007	0.0484	163.4	724.6	0.1636	0.0083	0.0508
OG0012008	0.0316	494.9	1425.1	0.0604	0.0021	0.0348
OG0012009	0.0289	222.4	821.6	0.0688	0.0025	0.0361
OG0012010	0.1018	94.8	244.2	0.6196	0.0289	0.0467
OG0012011	0.0644	242.9	669.1	0.7999	0.0201	0.0252
OG0012012	0.0541	472	1361	0.0937	0.0052	0.0551
OG0012013	0.0518	403.9	1234.1	0.2433	0.0098	0.0401
OG0012014	0.0416	103.4	379.6	0.001	0.0001	0.0645
OG0012015	0.0745	97.2	352.8	0.0994	0.0084	0.0845
OG0012016	0.2162	97.6	259.4	0.804	0.0676	0.0841
OG0012017	0.0351	295	938	0.3972	0.0086	0.0216
OG0012018	0.0432	1252.2	3142.8	0.1135	0.0045	0.0394
OG0012019	0.0637	149	775	0.2248	0.0136	0.0607
OG0012020	0.1164	108.3	521.7	0.1511	0.0197	0.1307
OG0012021	0.036	217.4	592.6	0.001	0	0.0446
