OrthoGroup,dNdS,dS,lnL,lnL.null,LRT,p
OG0010883,0.001,0.008,-478.403879,-479.406553,2.005348,0.183448523
OG0010884,0.0795,0,-449.64715,-449.647209,0.000118,0.499970501
OG0010885,0.2098,0.0267,-1850.058774,-1854.238886,8.360224,0.007648397
OG0010886,0.1026,0.0619,-1561.942132,-1574.293571,24.702878,2.16E-06
OG0010888,0.0842,0.0451,-1543.480049,-1552.846422,18.732746,4.28E-05
OG0010889,0.001,0.0776,-569.212601,-579.176474,19.927746,2.35E-05
OG0010893,99,0,-530.661251,-531.052955,0.783408,0.337952076
OG0010894,0.001,0.1015,-992.426221,-1009.784557,34.716672,1.45E-08
OG0010895,0.2644,0.0163,-930.429029,-931.478622,2.099186,0.175040101
OG0010897,0.1245,0.0516,-2149.899368,-2162.154432,24.510128,2.38E-06
OG0010898,0.0284,0.0449,-1366.734969,-1376.72111,19.972282,2.30E-05
OG0010899,0.2428,0.0672,-2311.749809,-2320.913966,18.328314,5.24E-05
OG0010900,0.8743,0.0084,-1685.195348,-1685.212383,0.03407,0.491554638
OG0010901,0.2889,0.0415,-3022.126209,-3028.787235,13.322052,0.000639916
OG0010902,0.0911,0.0457,-1405.964261,-1414.473714,17.018906,0.000100777
OG0010904,0.4217,0.0441,-2661.19345,-2664.539377,6.691854,0.017613772
OG0010905,0.0621,0.1443,-1164.737119,-1187.17592,44.877602,8.99E-11
OG0010906,0.001,0.0197,-471.660033,-474.053434,4.786802,0.04565929
OG0010907,0.0915,0.0315,-3092.423575,-3104.332301,23.817452,3.37E-06
OG0010908,0.2929,0.065,-886.177732,-888.676661,4.997858,0.041086479
OG0010909,0.1369,0.0646,-590.977299,-594.23276,6.510922,0.01928152
OG0010911,99,0.0001,-421.928246,-422.851049,1.845606,0.198701778
OG0010912,1.3579,0.0166,-651.94297,-652.017368,0.148796,0.464151078
OG0010913,0.4195,0.0147,-1716.780352,-1717.792431,2.024158,0.181731277
OG0010914,0.4813,0.04,-2783.66071,-2786.032219,4.743018,0.046669885
OG0010916,0.3532,0.0454,-3126.39081,-3132.043368,11.305116,0.001754265
OG0010917,0.3204,0.2486,-604.385395,-608.938333,9.105876,0.005268102
OG0010918,0.0996,0.0746,-993.784849,-1002.6747,17.779702,6.89E-05
OG0010919,0.0431,0.0547,-1602.155204,-1616.325177,28.339946,3.51E-07
OG0010921,0.0262,8.6681,-1636.010466,-1725.962665,179.904398,4.30E-40
OG0010922,0.1757,0.0353,-1911.988439,-1918.192332,12.407786,0.001010773
OG0010923,0.1151,0.0282,-700.027912,-702.769797,5.48377,0.032224373
OG0010924,0.1068,0.0368,-1397.683615,-1403.568022,11.768814,0.001391248
OG0010925,0.001,0.0375,-905.577096,-913.533436,15.91268,0.000175217
OG0010926,0.001,0.0354,-955.351307,-963.338084,15.973554,0.000169964
OG0010928,0.2172,0.0984,-1847.956715,-1859.700428,23.487426,3.97E-06
OG0010930,0.1001,0.0249,-738.111897,-740.432736,4.641678,0.049095584
OG0010931,0.5168,0.0261,-785.658329,-786.104006,0.891354,0.320195292
OG0010933,0.0774,0.0486,-1492.831634,-1502.048691,18.434114,4.97E-05
OG0010935,0.1534,0.044,-1188.844412,-1193.957648,10.226472,0.003008291
OG0010936,0.2003,0.1105,-1203.827282,-1213.102135,18.549706,4.69E-05
OG0010937,0.049,0.0388,-999.893655,-1006.453942,13.120574,0.00070774
OG0010938,0.0337,0.0478,-2296.152519,-2314.74057,37.176102,4.23E-09
OG0010939,0.1974,0.0465,-2359.210203,-2367.710383,17.00036,0.000101716
OG0010940,0.0289,0.0702,-1646.03967,-1664.396759,36.714178,5.33E-09
OG0010941,0.0406,0.0362,-2572.166013,-2587.91373,31.495434,7.24E-08
OG0010942,0.001,0.0179,-1404.018905,-1409.790026,11.542242,0.001558131
OG0010943,0.0514,0.0423,-1747.830294,-1759.240206,22.819824,5.54E-06
OG0010944,0.1337,0.0338,-1742.171767,-1749.069244,13.794954,0.000505166
OG0010945,0.0785,0.041,-2328.058925,-2341.456487,26.795124,7.59E-07
OG0010946,0.2744,0.0412,-4600.968413,-4611.628491,21.320156,1.17E-05
OG0010947,0.2768,0.0478,-2363.053782,-2369.14793,12.188296,0.001128016
OG0010948,0.0612,0.0255,-1170.468323,-1174.805697,8.674748,0.006535404
OG0010949,0.001,0.0299,-1333.955646,-1343.572041,19.23279,3.33E-05
OG0010950,0.5392,0.0604,-1409.763616,-1411.183572,2.839912,0.120862326
OG0010951,0.2271,0.0478,-1670.697682,-1676.701213,12.007062,0.001235008
OG0010952,0.0132,0.0519,-2717.861839,-2745.53987,55.356062,4.77E-13
OG0010953,0.5115,0.4156,-1023.130994,-1026.36132,6.460652,0.019772303
OG0010954,0.1112,0.0365,-3496.611556,-3511.156303,29.089494,2.41E-07
OG0010955,0.0669,0.0328,-1606.696763,-1614.361683,15.32984,0.000234497
OG0010956,0.0675,0.0376,-3855.872098,-3871.632185,31.520174,7.15E-08
OG0010957,0.0401,0.0564,-1803.972612,-1821.626685,35.308146,1.08E-08
OG0010958,0.0704,0.0204,-1467.720504,-1472.528371,9.615734,0.004082629
OG0010959,0.0424,0.0551,-787.463812,-794.847964,14.768304,0.000310509
OG0010960,0.0655,0.0879,-1088.196768,-1102.100985,27.808434,4.58E-07
OG0010961,0.3021,0.0593,-2015.665081,-2021.11024,10.890318,0.002158577
OG0010962,0.1174,0.0234,-6186.093617,-6202.85709,33.526946,2.62E-08
OG0010963,0.2151,0.0333,-2050.992436,-2055.563713,9.142554,0.005172371
OG0010965,0.1083,0.0278,-3322.568625,-3334.696563,24.255876,2.70E-06
OG0010967,0.2734,0.0728,-2812.69029,-2822.901765,20.42295,1.84E-05
OG0010968,0.9839,0.1001,-890.078412,-890.079296,0.001768,0.499558195
OG0010969,0.3464,0.0493,-760.323116,-762.04036,3.434488,0.089780167
OG0010970,9.4864,0.0032,-1210.114501,-1214.485408,8.741814,0.006319886
OG0010971,0.2891,0.0304,-1489.766075,-1492.602774,5.673398,0.029309424
OG0010972,0.0283,0.0468,-4350.391143,-4387.671095,74.559904,3.22E-17
OG0010973,0.3966,0.017,-2204.535499,-2205.804773,2.538548,0.14051779
OG0010974,0.7481,0.2048,-582.61618,-582.883258,0.534156,0.382806676
OG0010975,0.7648,1.1096,-850.339665,-850.722799,0.766268,0.340860771
OG0010976,2.0163,0.0141,-491.599179,-491.840243,0.482128,0.392895667
OG0010977,0.1078,0.032,-3305.885318,-3318.222785,24.674934,2.19E-06
OG0010978,1.7506,0.0203,-543.941926,-544.213365,0.542878,0.381140891
OG0010979,0.3282,0.0253,-1928.777255,-1931.199179,4.843848,0.044375348
OG0010980,0.7413,0.0633,-1207.27483,-1207.599697,0.649734,0.361311728
OG0010981,0.0365,0.0533,-1957.098987,-1974.771764,35.345554,1.06E-08
OG0010982,0.1597,0.021,-2069.795866,-2073.421362,7.250992,0.013317941
OG0010983,0.0858,0.0343,-1368.642968,-1375.327509,13.369082,0.000625044
OG0010985,0.1783,0.0348,-3830.049687,-3842.110915,24.122456,2.89E-06
OG0010986,0.001,0.0278,-778.782862,-783.924498,10.283272,0.002924057
OG0010987,0.8634,0.0859,-746.632118,-746.698245,0.132254,0.468005992
OG0010988,0.0585,0.0571,-5253.195632,-5299.891963,93.392662,2.62E-21
OG0010989,0.3037,0.0618,-733.568623,-735.438154,3.739062,0.077097981
OG0010990,0.1869,0.0444,-1216.892183,-1221.811475,9.838584,0.00365215
OG0010991,0.1762,0.019,-1642.238072,-1644.930899,5.385654,0.033844655
OG0010992,0.065,0.179,-1938.52171,-1981.900052,86.756684,7.24E-20
OG0010993,0.6932,0.0066,-793.772005,-793.812355,0.0807,0.480226611
OG0010994,0.0494,0.032,-1322.160541,-1329.577418,14.833754,0.000300512
OG0010995,0.1142,0.027,-622.421745,-624.482521,4.121552,0.063677552
OG0010996,0.3968,0.0373,-4832.85271,-4838.706188,11.706956,0.00143495
OG0010997,0.5344,0.0406,-5865.10062,-5869.324911,8.448582,0.007317854
OG0010998,0.0574,0.0714,-4320.620357,-4364.15916,87.077606,6.17E-20
OG0010999,0.0545,0.0649,-1756.172326,-1773.656542,34.968432,1.28E-08
OG0011000,0.4684,0.0297,-1696.96723,-1698.203086,2.471712,0.145292957
OG0011001,0.0488,0.1186,-3127.689829,-3175.751858,96.124058,6.70E-22
OG0011002,0.0562,0.0495,-700.550714,-705.633385,10.165342,0.003101659
OG0011003,0.1317,0.0304,-2411.88006,-2420.218261,16.676402,0.000119601
OG0011004,0.3361,0.0757,-1245.178005,-1248.169788,5.983566,0.025098927
OG0011006,0.0257,0.0521,-1449.103442,-1463.18726,28.167636,3.82E-07
OG0011007,0.0741,0.0435,-3708.053649,-3729.917727,43.728156,1.60E-10
OG0011008,0.098,0.1282,-466.135383,-472.297209,12.323652,0.0010542
OG0011009,0.3003,0.0255,-3272.399843,-3276.815438,8.83119,0.00604368
OG0011010,0.5361,0.0098,-417.887435,-417.982314,0.189758,0.454741488
OG0011011,0.1884,0.0219,-1799.143176,-1802.656122,7.025892,0.014904484
OG0011012,0.001,0.0097,-1507.045954,-1511.014103,7.936298,0.0094542
OG0011013,0.0574,0.0673,-2046.920392,-2067.88574,41.930696,3.92E-10
OG0011014,0.1503,0.0695,-963.80045,-970.369197,13.137494,0.000701777
OG0011015,0.001,0.0125,-2036.140822,-2042.375686,12.469728,0.000979948
OG0011016,0.1894,0.0148,-3031.730391,-3035.114449,6.768116,0.016954785
OG0011017,0.0568,0.064,-1364.938384,-1376.576533,23.276298,4.41E-06
OG0011018,0.3966,0.0774,-2987.784711,-2994.487069,13.404716,0.000614006
OG0011019,0.0074,0.0857,-2602.638051,-2645.990024,86.703946,7.44E-20
OG0011020,0.001,0.0173,-1838.131989,-1845.160861,14.057744,0.000442965
OG0011021,0.3522,0.0471,-1283.177742,-1285.829513,5.303542,0.0352631
OG0011022,0.627,0.9705,-829.910112,-831.251809,2.683394,0.130700847
OG0011023,99,0.0001,-513.341054,-514.101548,1.520988,0.233717728
OG0011024,0.001,0.0407,-449.453204,-453.901951,8.897494,0.005846605
OG0011025,0.1421,0.0349,-670.022533,-672.218771,4.392476,0.055610392
OG0011026,0.0889,0.0586,-1385.755545,-1395.91923,20.32737,1.93E-05
OG0011027,0.0605,0.0252,-1268.840952,-1273.809176,9.936448,0.003477745
OG0011028,0.2943,0.0838,-1177.458167,-1182.029316,9.142298,0.005173033
OG0011029,0.0162,0.0249,-4365.125191,-4385.945028,41.639674,4.54E-10
OG0011030,0.1274,0.0799,-1440.569502,-1451.511973,21.884942,8.85E-06
OG0011031,0.2286,0.0481,-3801.145669,-3814.109705,25.928072,1.17E-06
OG0011032,0.1474,0.0381,-3043.73494,-3055.387421,23.304962,4.35E-06
OG0011033,0.4929,0.0301,-1694.87613,-1695.830639,1.909018,0.192500567
OG0011034,0.1051,0.0272,-3813.032961,-3825.160033,24.254144,2.71E-06
OG0011035,4.009,0.01,-1348.270499,-1351.620359,6.69972,0.017544633
OG0011036,0.0738,0.0869,-1251.177635,-1264.054082,25.752894,1.28E-06
OG0011037,0.1277,0.0915,-1508.694045,-1522.507452,27.626814,5.01E-07
OG0011038,0.0576,0.0963,-1127.060461,-1143.505183,32.889444,3.61E-08
OG0011039,1.5367,0.0251,-681.538058,-681.756054,0.435992,0.402064329
OG0011040,0.0214,0.0415,-2137.066674,-2153.790615,33.447882,2.73E-08
OG0011042,0.001,0.0311,-746.065058,-751.467172,10.804228,0.002253521
OG0011043,1.7609,0.0079,-593.282664,-593.415059,0.26479,0.437997454
OG0011044,0.0843,0.021,-2219.507859,-2226.213306,13.410894,0.000612113
OG0011045,0.2492,0.0302,-3448.377805,-3454.975481,13.195352,0.000681767
OG0011046,0.1478,0.0477,-4102.670157,-4121.42085,37.501386,3.59E-09
OG0011047,0.1165,0.0395,-1848.173593,-1855.126508,13.90583,0.000477922
OG0011048,0.117,0.0502,-3593.170818,-3612.533283,38.72493,1.95E-09
OG0011049,0.001,0.0267,-715.384473,-719.753004,8.737062,0.006334919
OG0011050,0.0612,0.0517,-1904.223389,-1919.42363,30.400482,1.25E-07
OG0011051,0.2328,0.0763,-1579.894863,-1587.262855,14.735984,0.000315567
OG0011052,0.1557,0.0247,-1035.686147,-1038.427393,5.482492,0.032244971
OG0011053,0.1092,0.0343,-1983.42855,-1991.032124,15.207148,0.000249333
OG0011054,0.0621,0.078,-1593.847146,-1611.331776,34.96926,1.27E-08
OG0011055,0.1274,0.0414,-1534.895488,-1542.313201,14.835426,0.00030026
OG0011056,0.4354,0.0552,-2264.151642,-2267.303432,6.30358,0.021387745
OG0011057,0.1256,0.0275,-1666.919219,-1672.096096,10.353754,0.002822805
OG0011058,0.3612,0.0762,-1206.455652,-1209.940358,6.969412,0.015331386
OG0011059,1.4616,0.0486,-1221.348687,-1221.763721,0.830068,0.330158915
OG0011060,0.634,0.0375,-1798.136857,-1798.818744,1.363774,0.252830954
OG0011061,0.1041,0.0269,-1868.030001,-1873.744761,11.42952,0.001648471
OG0011062,0.001,0.0383,-911.534458,-919.520391,15.971866,0.000170107
OG0011063,0.071,0.0409,-1398.520963,-1407.278655,17.515384,7.86E-05
OG0011066,0.0323,0.0417,-2644.133511,-2663.615055,38.963088,1.73E-09
OG0011067,99,0.0001,-469.480854,-470.700101,2.438494,0.147726279
OG0011068,0.0862,0.0276,-1615.704918,-1621.665765,11.921694,0.001288864
OG0011069,0.056,0.0613,-595.651264,-601.580884,11.85924,0.001329746
OG0011070,0.0416,0.0365,-3676.203083,-3697.754476,43.102786,2.18E-10
OG0011071,0.3347,0.0651,-1565.095763,-1568.712976,7.234426,0.013428712
OG0011072,0.1325,0.0735,-2084.46408,-2100.254471,31.580782,6.94E-08
OG0011073,0.2601,0.0423,-753.814197,-755.591504,3.554614,0.084546451
OG0011074,0.4674,0.0213,-5454.929146,-5457.801522,5.744752,0.028282185
OG0011075,0.6199,0.2724,-589.496311,-590.505125,2.017628,0.1823256
OG0011076,0.3006,0.0282,-4453.462249,-4460.439188,13.953878,0.000466578
OG0011077,0.1173,0.0436,-2097.555098,-2108.990171,22.870146,5.40E-06
OG0011078,0.6835,0.0196,-1172.284972,-1172.457644,0.345344,0.420706777
OG0011079,0.5052,0.0415,-2707.458986,-2709.745575,4.573178,0.050806236
OG0011080,0.1542,0.0335,-1958.342959,-1965.103555,13.521192,0.000579269
OG0011081,0.56,0.3301,-773.913262,-775.93974,4.052956,0.06589945
OG0011082,0.294,0.0461,-865.189185,-867.145751,3.913132,0.07067148
OG0011083,0.3722,0.0291,-1687.27359,-1689.208164,3.869148,0.072242903
OG0011084,0.2344,0.0315,-1250.539564,-1253.448242,5.817356,0.027273897
OG0011085,0.223,0.036,-8594.434613,-8615.560897,42.252568,3.34E-10
OG0011086,0.1501,0.0648,-2017.949847,-2030.163767,24.42784,2.48E-06
OG0011087,0.0902,0.0365,-1906.514152,-1916.501586,19.974868,2.30E-05
OG0011088,0.1962,0.0708,-2090.504535,-2101.888279,22.767488,5.69E-06
OG0011089,0.9279,0.0542,-589.321554,-589.330923,0.018738,0.495337376
OG0011090,0.3468,0.0355,-2740.80869,-2744.803893,7.990406,0.009201855
OG0011092,0.3232,0.069,-917.374016,-919.809292,4.870552,0.043786787
OG0011093,0.2072,0.0355,-2713.064542,-2720.699128,15.269172,0.000241719
OG0011096,0.1436,0.0539,-1667.072368,-1675.25255,16.360364,0.000140075
OG0011097,0.2096,0.0489,-3144.597981,-3154.789735,20.383508,1.87E-05
OG0011098,0.1479,0.0317,-2956.790858,-2966.621188,19.66066,2.69E-05
OG0011099,0.0901,0.029,-2136.767685,-2144.658931,15.782492,0.000187002
OG0011100,0.0225,0.0431,-1865.050696,-1879.059996,28.0186,4.12E-07
OG0011101,0.1061,0.0411,-1228.31837,-1233.747862,10.858984,0.002192661
OG0011102,0.0588,0.0756,-462.511193,-468.080608,11.13883,0.001906355
OG0011103,0.001,0.0311,-1312.932144,-1322.506148,19.148008,3.48E-05
OG0011104,0.4584,0.0691,-1297.15063,-1299.317226,4.333192,0.05728347
OG0011105,0.4418,0.0522,-2541.984873,-2545.548407,7.127068,0.01416925
OG0011106,0.1237,0.0457,-681.416811,-684.841066,6.84851,0.01628677
OG0011107,0.001,0.0242,-1559.781468,-1567.907813,16.25269,0.000147823
OG0011108,0.001,0.0215,-1319.072023,-1325.320315,12.496584,0.000966877
OG0011109,0.4434,0.0525,-2978.503332,-2982.50363,8.000596,0.009155091
OG0011110,0.3565,0.0488,-1074.529473,-1076.652529,4.246112,0.059832686
OG0011111,0.1266,0.0358,-2998.232935,-3010.346246,24.226622,2.74E-06
OG0011112,2.8024,0.0217,-487.432237,-488.503304,2.142134,0.171321361
OG0011113,0.1501,0.0364,-1364.311623,-1369.063761,9.504276,0.004316609
OG0011114,0.0444,0.0523,-2497.680917,-2518.675705,41.989576,3.81E-10
OG0011115,1.1228,0.0207,-803.767101,-803.782,0.029798,0.49260572
OG0011116,0.2995,0.116,-2620.934787,-2631.104075,20.338576,1.92E-05
OG0011117,0.0736,0.0724,-1014.348545,-1023.533742,18.370394,5.13E-05
OG0011118,0.2499,0.0302,-2104.989591,-2109.151736,8.32429,0.007787058
OG0011119,0.001,0.0288,-3952.83771,-3980.023963,54.372506,7.80E-13
OG0011120,0.0802,0.0263,-1972.114162,-1980.121403,16.014482,0.000166521
OG0011121,0.2834,0.0735,-2308.295162,-2317.198168,17.806012,6.80E-05
OG0011122,0.2826,0.0241,-4290.619369,-4296.679915,12.121092,0.001166563
OG0011124,0.125,0.013,-1072.657026,-1074.107225,2.900398,0.117261807
OG0011125,0.3279,0.0224,-2478.621455,-2481.480925,5.71894,0.02864956
OG0011126,1.0615,0.0399,-575.843513,-575.848511,0.009996,0.497507235
OG0011127,0.1206,0.0746,-1236.963424,-1245.684655,17.442462,8.15E-05
OG0011128,0.1028,0.0583,-4538.826596,-4568.931922,60.210652,4.21E-14
OG0011129,0.001,0.0284,-496.908541,-499.980822,6.144562,0.023157694
OG0011130,0.1569,0.0373,-2429.101322,-2438.276936,18.351228,5.18E-05
OG0011131,0.1062,0.0517,-1468.491003,-1477.96016,18.938314,3.86E-05
OG0011132,0.354,0.0807,-691.203141,-693.383868,4.361454,0.05647969
OG0011133,0.256,0.0488,-1523.815805,-1528.27895,8.92629,0.005763028
OG0011134,0.4342,0.011,-1688.795997,-1689.4345,1.277006,0.264041186
OG0011135,0.0485,0.1083,-1468.246597,-1491.127562,45.76193,5.78E-11
OG0011136,0.001,0.0536,-2539.77504,-2572.089033,64.627986,4.63E-15
OG0011137,0.5345,0.0289,-1390.668475,-1391.468371,1.599792,0.224687848
OG0011139,0.1046,0.0283,-2713.402196,-2723.323323,19.842254,2.46E-05
OG0011140,0.0637,0.0526,-2855.633394,-2876.768279,42.26977,3.31E-10
OG0011141,0.156,0.0748,-1859.50244,-1871.095236,23.185592,4.62E-06
OG0011142,0.3446,0.0466,-4799.064818,-4809.101847,20.074058,2.19E-05
OG0011143,0.3229,0.042,-475.270967,-476.326397,2.11086,0.174021368
OG0011144,0.0801,0.0308,-2415.591668,-2426.381872,21.580408,1.03E-05
OG0011145,0.3785,0.036,-9520.216542,-9535.1043,29.775516,1.71E-07
OG0011147,0.0652,0.0275,-3210.225023,-3223.595534,26.741022,7.80E-07
OG0011148,0.1064,0.0579,-2889.345983,-2909.575072,40.458178,8.20E-10
OG0011149,0.0372,0.0448,-4399.616168,-4431.311627,63.390918,8.59E-15
OG0011150,5.3309,0.0035,-1206.002847,-1207.914563,3.823432,0.073913249
OG0011151,0.115,0.0702,-2298.188655,-2313.804603,31.231896,8.26E-08
OG0011152,0.915,0.0338,-498.12585,-498.13374,0.01578,0.496070522
OG0011153,0.3683,0.0281,-712.836601,-713.594285,1.515368,0.234375399
OG0011154,0.001,0.0249,-1182.447391,-1188.622134,12.349486,0.00104067
OG0011155,0.9235,0.0204,-467.017645,-467.021667,0.008044,0.497993039
OG0011156,0.6728,0.1752,-1787.887066,-1789.244988,2.715844,0.128597336
OG0011157,0.5174,0.0266,-432.645339,-432.881413,0.472148,0.394861116
OG0011158,0.001,0.0252,-712.817867,-716.987275,8.338816,0.007730705
OG0011159,0.3733,0.0607,-979.490225,-981.278733,3.577016,0.08360473
OG0011160,0.0824,0.0315,-1393.900502,-1399.420241,11.039478,0.002003447
OG0011161,0.6964,0.0166,-1269.998914,-1270.163085,0.328342,0.42429845
OG0011162,0.1696,0.0249,-852.158429,-853.921745,3.526632,0.085737654
OG0011163,0.3895,0.0524,-2486.016713,-2490.165438,8.29745,0.007892264
OG0011164,0.1015,0.0376,-1055.829874,-1060.954152,10.248556,0.002975256
OG0011165,0.001,0.0691,-576.261904,-584.592866,16.661924,0.00012047
OG0011166,0.3865,0.0408,-1297.179872,-1299.105462,3.85118,0.072894858
OG0011167,0.316,0.0322,-3771.990008,-3777.801128,11.62224,0.001497037
OG0011168,0.5558,0.0146,-1338.500243,-1338.806941,0.613396,0.3679364
OG0011169,0.2039,0.039,-482.03998,-483.490799,2.901638,0.117189127
OG0011170,0.5096,0.0267,-436.723092,-436.964218,0.482252,0.392871308
OG0011171,0.242,0.0407,-2437.051724,-2443.738196,13.372944,0.000623838
OG0011172,0.281,0.0387,-2493.407966,-2498.631064,10.446196,0.002695302
OG0011173,1.1826,0.0428,-1947.706694,-1947.839882,0.266376,0.43765026
OG0011174,0.0938,0.0313,-1284.606453,-1289.762905,10.312904,0.002881054
OG0011175,0.1567,0.0279,-1352.6645,-1356.421409,7.513818,0.011677911
OG0011176,0.1308,0.0387,-2531.401722,-2540.909239,19.015034,3.71E-05
OG0011178,1.1485,0.028,-439.015788,-439.03046,0.029344,0.492717555
OG0011179,0.115,0.0396,-2360.330451,-2371.464513,22.268124,7.30E-06
OG0011180,0.1648,0.0505,-2619.268974,-2631.265559,23.99317,3.08E-06
OG0011181,0.1046,0.1266,-1160.368509,-1176.164233,31.591448,6.90E-08
OG0011183,0.0817,0.0474,-3634.632257,-3653.919963,38.575412,2.10E-09
OG0011184,0.1931,0.0839,-2156.232077,-2169.666042,26.86793,7.32E-07
OG0011185,0.0812,0.0458,-1034.025494,-1040.517577,12.984166,0.000757695
OG0011186,0.1626,0.0168,-1939.582466,-1942.440198,5.715464,0.028699397
OG0011187,0.3895,0.1183,-1305.338192,-1309.48149,8.286596,0.007935212
OG0011188,0.1183,0.061,-1766.800139,-1780.366945,27.133612,6.41E-07
OG0011189,0.0911,0.03,-4019.451836,-4034.178762,29.453852,2.01E-07
OG0011190,0.404,0.0315,-3301.040501,-3304.57909,7.077178,0.014527147
OG0011191,1.0691,0.0559,-668.890561,-668.900097,0.019072,0.495254662
OG0011192,0.2111,0.0277,-4021.679128,-4030.578911,17.799566,6.82E-05
OG0011193,0.7081,0.0187,-1096.9561,-1097.096578,0.280956,0.434471391
OG0011194,0.001,0.0137,-916.106618,-919.049385,5.885534,0.026359826
OG0011195,0.1936,0.0384,-2937.915902,-2947.683868,19.535932,2.86E-05
OG0011196,0.111,0.1674,-1620.897774,-1644.147594,46.49964,4.00E-11
OG0011197,0.0653,0.0417,-1365.386365,-1373.663126,16.553522,0.00012718
OG0011198,0.1547,0.1401,-1912.794725,-1934.66216,43.73487,1.59E-10
OG0011199,0.0539,0.0463,-755.732662,-761.16411,10.862896,0.002188377
OG0011200,0.243,0.0547,-1707.063079,-1713.071653,12.017148,0.001228795
OG0011201,0.9702,0.0307,-2485.193492,-2485.19734,0.007696,0.498079697
OG0011202,0.236,0.037,-1562.200147,-1566.167748,7.935202,0.009459382
OG0011203,0.1915,0.0227,-1895.402548,-1899.349074,7.893052,0.009660854
OG0011204,0.001,0.0688,-554.66419,-562.94984,16.5713,0.000126054
OG0011205,0.2032,0.0277,-5793.172929,-5805.871934,25.39801,1.53E-06
OG0011206,0.1716,0.0316,-2123.82216,-2129.842303,12.040286,0.001214661
OG0011207,0.1384,0.0362,-2004.807476,-2013.092282,16.569612,0.000126161
