Orthogroup	CRCR_fixednames	CRFI_fixednames
OG0010867	CRCR_TRINITY_DN37682_c0_g1::TRINITY_DN37682_c0_g1_i1::g.48569::m.48569	CRFI_TRINITYb_DN4142_c0_g1::TRINITYb_DN4142_c0_g1_i1::g.22672::m.22672
OG0010868	CRCR_TRINITY_DN37683_c0_g1::TRINITY_DN37683_c0_g1_i1::g.48559::m.48559	CRFI_TRINITYb_DN23134_c0_g1::TRINITYb_DN23134_c0_g1_i1::g.26585::m.26585
OG0010869	CRCR_TRINITY_DN37688_c0_g1::TRINITY_DN37688_c0_g1_i1::g.48472::m.48472	CRFI_TRINITYb_DN6375_c0_g1::TRINITYb_DN6375_c0_g1_i1::g.30363::m.30363
OG0010870	CRCR_TRINITY_DN37689_c0_g1::TRINITY_DN37689_c0_g1_i1::g.48510::m.48510	CRFI_TRINITYb_DN32740_c3_g25::TRINITYb_DN32740_c3_g25_i1::g.24213::m.24213
OG0010871	CRCR_TRINITY_DN37692_c0_g1::TRINITY_DN37692_c0_g1_i3::g.48496::m.48496, CRCR_TRINITY_DN37692_c0_g1::TRINITY_DN37692_c0_g1_i4::g.48497::m.48497	
OG0010872	CRCR_TRINITY_DN37696_c0_g1::TRINITY_DN37696_c0_g1_i1::g.48479::m.48479	CRFI_TRINITYb_DN17678_c0_g1::TRINITYb_DN17678_c0_g1_i1::g.2087::m.2087
OG0010873	CRCR_TRINITY_DN37698_c0_g1::TRINITY_DN37698_c0_g1_i1::g.48424::m.48424	CRFI_TRINITYb_DN25631_c0_g1::TRINITYb_DN25631_c0_g1_i1::g.34547::m.34547
OG0010874	CRCR_TRINITY_DN37701_c0_g1::TRINITY_DN37701_c0_g1_i2::g.48446::m.48446	CRFI_TRINITYb_DN73152_c0_g1::TRINITYb_DN73152_c0_g1_i1::g.10171::m.10171
OG0010875	CRCR_TRINITY_DN37703_c0_g1::TRINITY_DN37703_c0_g1_i1::g.48746::m.48746	CRFI_TRINITYb_DN63773_c0_g1::TRINITYb_DN63773_c0_g1_i1::g.8571::m.8571
OG0010876	CRCR_TRINITY_DN37707_c0_g1::TRINITY_DN37707_c0_g1_i1::g.48800::m.48800	CRFI_TRINITYb_DN24727_c0_g1::TRINITYb_DN24727_c0_g1_i1::g.26139::m.26139
OG0010877	CRCR_TRINITY_DN37712_c0_g1::TRINITY_DN37712_c0_g1_i1::g.48729::m.48729	CRFI_TRINITYb_DN25372_c0_g1::TRINITYb_DN25372_c0_g1_i1::g.16187::m.16187
OG0010878	CRCR_TRINITY_DN37713_c0_g1::TRINITY_DN37713_c0_g1_i1::g.48748::m.48748	CRFI_TRINITYb_DN24608_c0_g1::TRINITYb_DN24608_c0_g1_i2::g.34295::m.34295
OG0010879	CRCR_TRINITY_DN37715_c0_g1::TRINITY_DN37715_c0_g1_i1::g.48728::m.48728	CRFI_TRINITYb_DN23000_c0_g1::TRINITYb_DN23000_c0_g1_i1::g.35556::m.35556
OG0010880	CRCR_TRINITY_DN37718_c0_g2::TRINITY_DN37718_c0_g2_i1::g.48773::m.48773	CRFI_TRINITYb_DN26969_c0_g1::TRINITYb_DN26969_c0_g1_i1::g.21434::m.21434
OG0010881	CRCR_TRINITY_DN37719_c0_g1::TRINITY_DN37719_c0_g1_i1::g.48830::m.48830	CRFI_TRINITYb_DN64310_c0_g1::TRINITYb_DN64310_c0_g1_i1::g.33713::m.33713
OG0010882	CRCR_TRINITY_DN37724_c0_g1::TRINITY_DN37724_c0_g1_i1::g.48840::m.48840	CRFI_TRINITYb_DN20477_c0_g1::TRINITYb_DN20477_c0_g1_i1::g.24591::m.24591
OG0010883	CRCR_TRINITY_DN37726_c1_g2::TRINITY_DN37726_c1_g2_i2::g.48661::m.48661	CRFI_TRINITYb_DN24863_c0_g1::TRINITYb_DN24863_c0_g1_i3::g.19754::m.19754
OG0010884	CRCR_TRINITY_DN37728_c1_g1::TRINITY_DN37728_c1_g1_i1::g.48720::m.48720	CRFI_TRINITYb_DN14999_c0_g1::TRINITYb_DN14999_c0_g1_i1::g.42072::m.42072
OG0010885	CRCR_TRINITY_DN37731_c0_g1::TRINITY_DN37731_c0_g1_i1::g.48678::m.48678	CRFI_TRINITYb_DN24913_c0_g1::TRINITYb_DN24913_c0_g1_i1::g.3193::m.3193
OG0010886	CRCR_TRINITY_DN37732_c0_g1::TRINITY_DN37732_c0_g1_i1::g.48754::m.48754	CRFI_TRINITYb_DN27253_c0_g1::TRINITYb_DN27253_c0_g1_i1::g.30803::m.30803
OG0010887	CRCR_TRINITY_DN37736_c0_g1::TRINITY_DN37736_c0_g1_i2::g.48843::m.48843, CRCR_TRINITY_DN37736_c0_g1::TRINITY_DN37736_c0_g1_i5::g.48846::m.48846	
OG0010888	CRCR_TRINITY_DN37737_c0_g1::TRINITY_DN37737_c0_g1_i1::g.48750::m.48750	CRFI_TRINITYb_DN32687_c7_g10::TRINITYb_DN32687_c7_g10_i1::g.39571::m.39571
OG0010889	CRCR_TRINITY_DN3773_c0_g1::TRINITY_DN3773_c0_g1_i1::g.27700::m.27700	CRFI_TRINITYb_DN39778_c0_g1::TRINITYb_DN39778_c0_g1_i1::g.43933::m.43933
OG0010890	CRCR_TRINITY_DN37740_c0_g1::TRINITY_DN37740_c0_g1_i2::g.48738::m.48738, CRCR_TRINITY_DN37740_c0_g1::TRINITY_DN37740_c0_g1_i3::g.48740::m.48740	
OG0010891	CRCR_TRINITY_DN37742_c1_g1::TRINITY_DN37742_c1_g1_i1::g.48742::m.48742, CRCR_TRINITY_DN40596_c0_g1::TRINITY_DN40596_c0_g1_i1::g.17453::m.17453	
OG0010892	CRCR_TRINITY_DN37743_c0_g2::TRINITY_DN37743_c0_g2_i1::g.48685::m.48685, CRCR_TRINITY_DN37743_c0_g2::TRINITY_DN37743_c0_g2_i2::g.48688::m.48688	
OG0010893	CRCR_TRINITY_DN37743_c0_g2::TRINITY_DN37743_c0_g2_i2::g.48689::m.48689	CRFI_TRINITYb_DN23751_c0_g1::TRINITYb_DN23751_c0_g1_i2::g.11088::m.11088
OG0010894	CRCR_TRINITY_DN37744_c0_g1::TRINITY_DN37744_c0_g1_i1::g.48816::m.48816	CRFI_TRINITYb_DN14109_c0_g1::TRINITYb_DN14109_c0_g1_i1::g.21632::m.21632
OG0010895	CRCR_TRINITY_DN37745_c0_g1::TRINITY_DN37745_c0_g1_i1::g.48787::m.48787	CRFI_TRINITYb_DN27988_c0_g1::TRINITYb_DN27988_c0_g1_i1::g.22777::m.22777
OG0010896	CRCR_TRINITY_DN37746_c0_g1::TRINITY_DN37746_c0_g1_i1::g.48708::m.48708, CRCR_TRINITY_DN37746_c0_g1::TRINITY_DN37746_c0_g1_i3::g.48713::m.48713	
OG0010897	CRCR_TRINITY_DN37747_c0_g1::TRINITY_DN37747_c0_g1_i1::g.48799::m.48799	CRFI_TRINITYb_DN16658_c0_g1::TRINITYb_DN16658_c0_g1_i1::g.16025::m.16025
OG0010898	CRCR_TRINITY_DN37749_c0_g1::TRINITY_DN37749_c0_g1_i1::g.48759::m.48759	CRFI_TRINITYb_DN22348_c0_g1::TRINITYb_DN22348_c0_g1_i1::g.28458::m.28458
OG0010899	CRCR_TRINITY_DN37750_c0_g1::TRINITY_DN37750_c0_g1_i1::g.48805::m.48805	CRFI_TRINITYb_DN21993_c0_g1::TRINITYb_DN21993_c0_g1_i1::g.19967::m.19967
OG0010900	CRCR_TRINITY_DN37751_c2_g1::TRINITY_DN37751_c2_g1_i1::g.48734::m.48734	CRFI_TRINITYb_DN25424_c0_g3::TRINITYb_DN25424_c0_g3_i2::g.17385::m.17385
OG0010901	CRCR_TRINITY_DN37752_c0_g1::TRINITY_DN37752_c0_g1_i1::g.48775::m.48775	CRFI_TRINITYb_DN13638_c0_g1::TRINITYb_DN13638_c0_g1_i1::g.35992::m.35992
OG0010902	CRCR_TRINITY_DN37754_c0_g1::TRINITY_DN37754_c0_g1_i1::g.48851::m.48851	CRFI_TRINITYb_DN21676_c0_g1::TRINITYb_DN21676_c0_g1_i1::g.13709::m.13709
OG0010903	CRCR_TRINITY_DN37755_c0_g1::TRINITY_DN37755_c0_g1_i1::g.48658::m.48658, CRCR_TRINITY_DN37755_c0_g1::TRINITY_DN37755_c0_g1_i2::g.48659::m.48659	
OG0010904	CRCR_TRINITY_DN37760_c1_g1::TRINITY_DN37760_c1_g1_i1::g.48821::m.48821	CRFI_TRINITYb_DN25704_c0_g1::TRINITYb_DN25704_c0_g1_i1::g.18089::m.18089
OG0010905	CRCR_TRINITY_DN37766_c0_g1::TRINITY_DN37766_c0_g1_i1::g.48735::m.48735	CRFI_TRINITYb_DN2983_c0_g1::TRINITYb_DN2983_c0_g1_i1::g.18335::m.18335
OG0010906	CRCR_TRINITY_DN37768_c0_g1::TRINITY_DN37768_c0_g1_i1::g.48831::m.48831	CRFI_TRINITYb_DN19414_c0_g4::TRINITYb_DN19414_c0_g4_i1::g.1825::m.1825
OG0010907	CRCR_TRINITY_DN37785_c0_g1::TRINITY_DN37785_c0_g1_i1::g.48854::m.48854	CRFI_TRINITYb_DN26046_c0_g1::TRINITYb_DN26046_c0_g1_i1::g.7236::m.7236
OG0010908	CRCR_TRINITY_DN37788_c0_g1::TRINITY_DN37788_c0_g1_i1::g.48697::m.48697	CRFI_TRINITYb_DN4076_c0_g1::TRINITYb_DN4076_c0_g1_i1::g.17802::m.17802
OG0010909	CRCR_TRINITY_DN37789_c0_g1::TRINITY_DN37789_c0_g1_i1::g.48828::m.48828	CRFI_TRINITYb_DN20465_c0_g1::TRINITYb_DN20465_c0_g1_i1::g.24576::m.24576
OG0010910	CRCR_TRINITY_DN37792_c0_g3::TRINITY_DN37792_c0_g3_i1::g.48671::m.48671, CRCR_TRINITY_DN37792_c0_g3::TRINITY_DN37792_c0_g3_i2::g.48673::m.48673	
OG0010911	CRCR_TRINITY_DN37792_c0_g3::TRINITY_DN37792_c0_g3_i2::g.48674::m.48674	CRFI_TRINITYb_DN29722_c0_g1::TRINITYb_DN29722_c0_g1_i3::g.33297::m.33297
OG0010912	CRCR_TRINITY_DN37792_c0_g3::TRINITY_DN37792_c0_g3_i3::g.48676::m.48676	CRFI_TRINITYb_DN29722_c0_g1::TRINITYb_DN29722_c0_g1_i2::g.33295::m.33295
OG0010913	CRCR_TRINITY_DN37795_c0_g1::TRINITY_DN37795_c0_g1_i1::g.48680::m.48680	CRFI_TRINITYb_DN27150_c0_g1::TRINITYb_DN27150_c0_g1_i1::g.6168::m.6168
OG0010914	CRCR_TRINITY_DN37796_c0_g1::TRINITY_DN37796_c0_g1_i1::g.48836::m.48836	CRFI_TRINITYb_DN17700_c0_g1::TRINITYb_DN17700_c0_g1_i1::g.48204::m.48204
OG0010915	CRCR_TRINITY_DN37798_c0_g2::TRINITY_DN37798_c0_g2_i1::g.48751::m.48751, CRCR_TRINITY_DN37798_c0_g2::TRINITY_DN37798_c0_g2_i2::g.48752::m.48752	
OG0010916	CRCR_TRINITY_DN37799_c0_g1::TRINITY_DN37799_c0_g1_i1::g.48772::m.48772	CRFI_TRINITYb_DN4194_c0_g2::TRINITYb_DN4194_c0_g2_i1::g.22664::m.22664
OG0010917	CRCR_TRINITY_DN37801_c0_g1::TRINITY_DN37801_c0_g1_i1::g.48811::m.48811	CRFI_TRINITYb_DN26307_c0_g1::TRINITYb_DN26307_c0_g1_i1::g.18294::m.18294
OG0010918	CRCR_TRINITY_DN37801_c0_g1::TRINITY_DN37801_c0_g1_i3::g.48814::m.48814	CRFI_TRINITYb_DN26307_c0_g1::TRINITYb_DN26307_c0_g1_i2::g.18296::m.18296
OG0010919	CRCR_TRINITY_DN37802_c0_g1::TRINITY_DN37802_c0_g1_i1::g.45225::m.45225	CRFI_TRINITYb_DN24692_c0_g1::TRINITYb_DN24692_c0_g1_i2::g.34230::m.34230
OG0010920	CRCR_TRINITY_DN37806_c3_g1::TRINITY_DN37806_c3_g1_i10::g.45337::m.45337, CRCR_TRINITY_DN37806_c3_g1::TRINITY_DN37806_c3_g1_i2::g.45319::m.45319	
OG0010921	CRCR_TRINITY_DN37806_c3_g1::TRINITY_DN37806_c3_g1_i7::g.45331::m.45331	CRFI_TRINITYb_DN12202_c0_g1::TRINITYb_DN12202_c0_g1_i1::g.11659::m.11659
OG0010922	CRCR_TRINITY_DN37807_c0_g1::TRINITY_DN37807_c0_g1_i1::g.45443::m.45443	CRFI_TRINITYb_DN21863_c0_g1::TRINITYb_DN21863_c0_g1_i1::g.33787::m.33787
OG0010923	CRCR_TRINITY_DN37819_c0_g1::TRINITY_DN37819_c0_g1_i1::g.45245::m.45245	CRFI_TRINITYb_DN18828_c0_g2::TRINITYb_DN18828_c0_g2_i1::g.11745::m.11745
OG0010924	CRCR_TRINITY_DN37819_c1_g1::TRINITY_DN37819_c1_g1_i1::g.45248::m.45248	CRFI_TRINITYb_DN18828_c1_g1::TRINITYb_DN18828_c1_g1_i1::g.11746::m.11746
OG0010925	CRCR_TRINITY_DN37821_c0_g1::TRINITY_DN37821_c0_g1_i1::g.45263::m.45263	CRFI_TRINITYb_DN25785_c0_g1::TRINITYb_DN25785_c0_g1_i1::g.18068::m.18068
OG0010926	CRCR_TRINITY_DN37821_c0_g1::TRINITY_DN37821_c0_g1_i2::g.45264::m.45264	CRFI_TRINITYb_DN25785_c0_g1::TRINITYb_DN25785_c0_g1_i2::g.18069::m.18069
OG0010927	CRCR_TRINITY_DN37825_c1_g14::TRINITY_DN37825_c1_g14_i1::g.45273::m.45273, CRCR_TRINITY_DN88488_c0_g1::TRINITY_DN88488_c0_g1_i1::g.5910::m.5910	
OG0010928	CRCR_TRINITY_DN37827_c0_g1::TRINITY_DN37827_c0_g1_i1::g.45385::m.45385	CRFI_TRINITYb_DN30903_c4_g4::TRINITYb_DN30903_c4_g4_i1::g.38428::m.38428
OG0010929	CRCR_TRINITY_DN37827_c0_g2::TRINITY_DN37827_c0_g2_i1::g.45386::m.45386, CRCR_TRINITY_DN37827_c0_g2::TRINITY_DN37827_c0_g2_i2::g.45387::m.45387	
OG0010930	CRCR_TRINITY_DN37828_c0_g2::TRINITY_DN37828_c0_g2_i1::g.45301::m.45301	CRFI_TRINITYb_DN26818_c1_g1::TRINITYb_DN26818_c1_g1_i1::g.37137::m.37137
OG0010931	CRCR_TRINITY_DN37831_c0_g3::TRINITY_DN37831_c0_g3_i3::g.45381::m.45381	CRFI_TRINITYb_DN27651_c0_g2::TRINITYb_DN27651_c0_g2_i1::g.6123::m.6123
OG0010932	CRCR_TRINITY_DN37832_c0_g2::TRINITY_DN37832_c0_g2_i1::g.45304::m.45304, CRCR_TRINITY_DN37832_c0_g2::TRINITY_DN37832_c0_g2_i3::g.45305::m.45305	
OG0010933	CRCR_TRINITY_DN37836_c0_g1::TRINITY_DN37836_c0_g1_i1::g.45394::m.45394	CRFI_TRINITYb_DN21206_c0_g1::TRINITYb_DN21206_c0_g1_i1::g.21519::m.21519
OG0010934	CRCR_TRINITY_DN37839_c1_g1::TRINITY_DN37839_c1_g1_i1::g.45229::m.45229, CRCR_TRINITY_DN37839_c1_g4::TRINITY_DN37839_c1_g4_i1::g.45230::m.45230	
OG0010935	CRCR_TRINITY_DN37840_c0_g1::TRINITY_DN37840_c0_g1_i1::g.45351::m.45351	CRFI_TRINITYb_DN23540_c0_g1::TRINITYb_DN23540_c0_g1_i1::g.4494::m.4494
OG0010936	CRCR_TRINITY_DN37841_c2_g3::TRINITY_DN37841_c2_g3_i1::g.45278::m.45278	CRFI_TRINITYb_DN21649_c0_g1::TRINITYb_DN21649_c0_g1_i1::g.13815::m.13815
OG0010937	CRCR_TRINITY_DN37844_c0_g1::TRINITY_DN37844_c0_g1_i1::g.45410::m.45410	CRFI_TRINITYb_DN23099_c0_g1::TRINITYb_DN23099_c0_g1_i1::g.37959::m.37959
OG0010938	CRCR_TRINITY_DN37845_c0_g1::TRINITY_DN37845_c0_g1_i1::g.45368::m.45368	CRFI_TRINITYb_DN21681_c0_g1::TRINITYb_DN21681_c0_g1_i1::g.13767::m.13767
OG0010939	CRCR_TRINITY_DN37847_c0_g1::TRINITY_DN37847_c0_g1_i1::g.45289::m.45289	CRFI_TRINITYb_DN14688_c0_g1::TRINITYb_DN14688_c0_g1_i1::g.48183::m.48183
OG0010940	CRCR_TRINITY_DN37849_c0_g1::TRINITY_DN37849_c0_g1_i1::g.45366::m.45366	CRFI_TRINITYb_DN23907_c0_g1::TRINITYb_DN23907_c0_g1_i1::g.18663::m.18663
OG0010941	CRCR_TRINITY_DN37850_c1_g2::TRINITY_DN37850_c1_g2_i4::g.45364::m.45364	CRFI_TRINITYb_DN31717_c0_g1::TRINITYb_DN31717_c0_g1_i3::g.9577::m.9577
OG0010942	CRCR_TRINITY_DN37851_c0_g1::TRINITY_DN37851_c0_g1_i1::g.45253::m.45253	CRFI_TRINITYb_DN28671_c0_g1::TRINITYb_DN28671_c0_g1_i2::g.21186::m.21186
OG0010943	CRCR_TRINITY_DN37853_c0_g1::TRINITY_DN37853_c0_g1_i1::g.45260::m.45260	CRFI_TRINITYb_DN28893_c1_g1::TRINITYb_DN28893_c1_g1_i1::g.28748::m.28748
OG0010944	CRCR_TRINITY_DN37857_c1_g1::TRINITY_DN37857_c1_g1_i1::g.45236::m.45236	CRFI_TRINITYb_DN31214_c0_g1::TRINITYb_DN31214_c0_g1_i1::g.9087::m.9087
OG0010945	CRCR_TRINITY_DN37857_c1_g1::TRINITY_DN37857_c1_g1_i1::g.45235::m.45235	CRFI_TRINITYb_DN28149_c0_g1::TRINITYb_DN28149_c0_g1_i1::g.40565::m.40565
OG0010946	CRCR_TRINITY_DN37861_c0_g1::TRINITY_DN37861_c0_g1_i1::g.45223::m.45223	CRFI_TRINITYb_DN27251_c0_g1::TRINITYb_DN27251_c0_g1_i1::g.30979::m.30979
OG0010947	CRCR_TRINITY_DN37862_c0_g2::TRINITY_DN37862_c0_g2_i1::g.45226::m.45226	CRFI_TRINITYb_DN52680_c0_g1::TRINITYb_DN52680_c0_g1_i1::g.22707::m.22707
OG0010948	CRCR_TRINITY_DN37864_c0_g2::TRINITY_DN37864_c0_g2_i1::g.45372::m.45372	CRFI_TRINITYb_DN22285_c0_g1::TRINITYb_DN22285_c0_g1_i1::g.17879::m.17879
OG0010949	CRCR_TRINITY_DN37865_c0_g1::TRINITY_DN37865_c0_g1_i1::g.45295::m.45295	CRFI_TRINITYb_DN2706_c0_g1::TRINITYb_DN2706_c0_g1_i1::g.17141::m.17141
OG0010950	CRCR_TRINITY_DN37866_c0_g1::TRINITY_DN37866_c0_g1_i1::g.45261::m.45261	CRFI_TRINITYb_DN71179_c0_g1::TRINITYb_DN71179_c0_g1_i1::g.9503::m.9503
OG0010951	CRCR_TRINITY_DN37867_c0_g2::TRINITY_DN37867_c0_g2_i1::g.45255::m.45255	CRFI_TRINITYb_DN15956_c0_g1::TRINITYb_DN15956_c0_g1_i1::g.17502::m.17502
OG0010952	CRCR_TRINITY_DN37869_c0_g1::TRINITY_DN37869_c0_g1_i1::g.45214::m.45214	CRFI_TRINITYb_DN26927_c0_g1::TRINITYb_DN26927_c0_g1_i1::g.21430::m.21430
OG0010953	CRCR_TRINITY_DN37871_c0_g1::TRINITY_DN37871_c0_g1_i1::g.45267::m.45267	CRFI_TRINITYb_DN28247_c0_g2::TRINITYb_DN28247_c0_g2_i1::g.2716::m.2716
OG0010954	CRCR_TRINITY_DN37872_c0_g2::TRINITY_DN37872_c0_g2_i1::g.45343::m.45343	CRFI_TRINITYb_DN18011_c0_g1::TRINITYb_DN18011_c0_g1_i1::g.26533::m.26533
OG0010955	CRCR_TRINITY_DN37873_c0_g1::TRINITY_DN37873_c0_g1_i1::g.45300::m.45300	CRFI_TRINITYb_DN27932_c0_g1::TRINITYb_DN27932_c0_g1_i1::g.22900::m.22900
OG0010956	CRCR_TRINITY_DN37876_c0_g1::TRINITY_DN37876_c0_g1_i1::g.45373::m.45373	CRFI_TRINITYb_DN17934_c0_g1::TRINITYb_DN17934_c0_g1_i1::g.3038::m.3038
OG0010957	CRCR_TRINITY_DN37877_c0_g1::TRINITY_DN37877_c0_g1_i1::g.45241::m.45241	CRFI_TRINITYb_DN29763_c1_g1::TRINITYb_DN29763_c1_g1_i1::g.33464::m.33464
OG0010958	CRCR_TRINITY_DN37878_c0_g1::TRINITY_DN37878_c0_g1_i1::g.45224::m.45224	CRFI_TRINITYb_DN7138_c0_g1::TRINITYb_DN7138_c0_g1_i1::g.34306::m.34306
OG0010959	CRCR_TRINITY_DN37882_c0_g1::TRINITY_DN37882_c0_g1_i1::g.45369::m.45369	CRFI_TRINITYb_DN27329_c0_g2::TRINITYb_DN27329_c0_g2_i1::g.6697::m.6697
OG0010960	CRCR_TRINITY_DN37885_c0_g1::TRINITY_DN37885_c0_g1_i1::g.45403::m.45403	CRFI_TRINITYb_DN23183_c0_g1::TRINITYb_DN23183_c0_g1_i1::g.26638::m.26638
OG0010961	CRCR_TRINITY_DN37888_c0_g1::TRINITY_DN37888_c0_g1_i1::g.45291::m.45291	CRFI_TRINITYb_DN27507_c0_g1::TRINITYb_DN27507_c0_g1_i1::g.19690::m.19690
OG0010962	CRCR_TRINITY_DN37894_c0_g2::TRINITY_DN37894_c0_g2_i2::g.45338::m.45338	CRFI_TRINITYb_DN14016_c0_g1::TRINITYb_DN14016_c0_g1_i1::g.47870::m.47870
OG0010963	CRCR_TRINITY_DN37896_c0_g2::TRINITY_DN37896_c0_g2_i1::g.45312::m.45312	CRFI_TRINITYb_DN26448_c0_g1::TRINITYb_DN26448_c0_g1_i1::g.48452::m.48452
OG0010964	CRCR_TRINITY_DN37897_c0_g1::TRINITY_DN37897_c0_g1_i1::g.45411::m.45411, CRCR_TRINITY_DN37897_c0_g1::TRINITY_DN37897_c0_g1_i2::g.45412::m.45412	
OG0010965	CRCR_TRINITY_DN37898_c0_g1::TRINITY_DN37898_c0_g1_i1::g.45397::m.45397	CRFI_TRINITYb_DN11328_c0_g1::TRINITYb_DN11328_c0_g1_i1::g.5575::m.5575
OG0010966	CRCR_TRINITY_DN37900_c0_g3::TRINITY_DN37900_c0_g3_i1::g.45314::m.45314, CRCR_TRINITY_DN37900_c0_g3::TRINITY_DN37900_c0_g3_i2::g.45316::m.45316	
OG0010967	CRCR_TRINITY_DN37902_c0_g1::TRINITY_DN37902_c0_g1_i1::g.29794::m.29794	CRFI_TRINITYb_DN70996_c0_g1::TRINITYb_DN70996_c0_g1_i1::g.37233::m.37233
OG0010968	CRCR_TRINITY_DN37905_c0_g1::TRINITY_DN37905_c0_g1_i3::g.29619::m.29619	CRFI_TRINITYb_DN21309_c0_g1::TRINITYb_DN21309_c0_g1_i4::g.15729::m.15729
OG0010969	CRCR_TRINITY_DN37908_c0_g4::TRINITY_DN37908_c0_g4_i1::g.29640::m.29640	CRFI_TRINITYb_DN10538_c0_g1::TRINITYb_DN10538_c0_g1_i1::g.8374::m.8374
OG0010970	CRCR_TRINITY_DN37912_c0_g1::TRINITY_DN37912_c0_g1_i1::g.29713::m.29713	CRFI_TRINITYb_DN29646_c0_g1::TRINITYb_DN29646_c0_g1_i1::g.45278::m.45278
OG0010971	CRCR_TRINITY_DN37913_c1_g1::TRINITY_DN37913_c1_g1_i1::g.29635::m.29635	CRFI_TRINITYb_DN21558_c0_g1::TRINITYb_DN21558_c0_g1_i1::g.15644::m.15644
OG0010972	CRCR_TRINITY_DN37914_c0_g1::TRINITY_DN37914_c0_g1_i1::g.29740::m.29740	CRFI_TRINITYb_DN28311_c0_g1::TRINITYb_DN28311_c0_g1_i1::g.11348::m.11348
OG0010973	CRCR_TRINITY_DN37915_c0_g1::TRINITY_DN37915_c0_g1_i1::g.29753::m.29753	CRFI_TRINITYb_DN32427_c1_g1::TRINITYb_DN32427_c1_g1_i1::g.47526::m.47526
OG0010974	CRCR_TRINITY_DN37915_c0_g1::TRINITY_DN37915_c0_g1_i1::g.29755::m.29755	CRFI_TRINITYb_DN32427_c1_g1::TRINITYb_DN32427_c1_g1_i1::g.47528::m.47528
OG0010975	CRCR_TRINITY_DN37919_c0_g1::TRINITY_DN37919_c0_g1_i1::g.29648::m.29648	CRFI_TRINITYb_DN32832_c4_g6::TRINITYb_DN32832_c4_g6_i1::g.14886::m.14886
OG0010976	CRCR_TRINITY_DN37919_c1_g1::TRINITY_DN37919_c1_g1_i1::g.29650::m.29650	CRFI_TRINITYb_DN30896_c0_g2::TRINITYb_DN30896_c0_g2_i1::g.3397::m.3397
OG0010977	CRCR_TRINITY_DN37921_c0_g2::TRINITY_DN37921_c0_g2_i1::g.29777::m.29777	CRFI_TRINITYb_DN12724_c0_g1::TRINITYb_DN12724_c0_g1_i1::g.25069::m.25069
OG0010978	CRCR_TRINITY_DN37925_c0_g1::TRINITY_DN37925_c0_g1_i1::g.29678::m.29678	CRFI_TRINITYb_DN11983_c0_g1::TRINITYb_DN11983_c0_g1_i1::g.40124::m.40124
OG0010979	CRCR_TRINITY_DN37927_c0_g1::TRINITY_DN37927_c0_g1_i1::g.29722::m.29722	CRFI_TRINITYb_DN17919_c0_g1::TRINITYb_DN17919_c0_g1_i1::g.3060::m.3060
OG0010980	CRCR_TRINITY_DN37931_c0_g1::TRINITY_DN37931_c0_g1_i1::g.29779::m.29779	CRFI_TRINITYb_DN24615_c0_g1::TRINITYb_DN24615_c0_g1_i1::g.34298::m.34298
OG0010981	CRCR_TRINITY_DN37932_c0_g1::TRINITY_DN37932_c0_g1_i1::g.29632::m.29632	CRFI_TRINITYb_DN28918_c0_g1::TRINITYb_DN28918_c0_g1_i1::g.34043::m.34043
OG0010982	CRCR_TRINITY_DN37933_c0_g1::TRINITY_DN37933_c0_g1_i2::g.29760::m.29760	CRFI_TRINITYb_DN26564_c0_g1::TRINITYb_DN26564_c0_g1_i1::g.46089::m.46089
OG0010983	CRCR_TRINITY_DN37934_c0_g1::TRINITY_DN37934_c0_g1_i1::g.29610::m.29610	CRFI_TRINITYb_DN30766_c0_g3::TRINITYb_DN30766_c0_g3_i2::g.43645::m.43645
OG0010984	CRCR_TRINITY_DN37938_c0_g1::TRINITY_DN37938_c0_g1_i1::g.29590::m.29590, CRCR_TRINITY_DN37938_c0_g1::TRINITY_DN37938_c0_g1_i3::g.29593::m.29593	
OG0010985	CRCR_TRINITY_DN37939_c0_g1::TRINITY_DN37939_c0_g1_i1::g.29697::m.29697	CRFI_TRINITYb_DN19273_c0_g1::TRINITYb_DN19273_c0_g1_i1::g.32870::m.32870
OG0010986	CRCR_TRINITY_DN37942_c0_g2::TRINITY_DN37942_c0_g2_i1::g.29611::m.29611	CRFI_TRINITYb_DN19442_c0_g1::TRINITYb_DN19442_c0_g1_i1::g.1842::m.1842
OG0010987	CRCR_TRINITY_DN37943_c0_g1::TRINITY_DN37943_c0_g1_i1::g.29774::m.29774	CRFI_TRINITYb_DN3948_c0_g1::TRINITYb_DN3948_c0_g1_i1::g.6422::m.6422
OG0010988	CRCR_TRINITY_DN37947_c0_g1::TRINITY_DN37947_c0_g1_i1::g.29788::m.29788	CRFI_TRINITYb_DN24197_c0_g1::TRINITYb_DN24197_c0_g1_i1::g.44883::m.44883
OG0010989	CRCR_TRINITY_DN37948_c0_g1::TRINITY_DN37948_c0_g1_i1::g.29743::m.29743	CRFI_TRINITYb_DN24004_c0_g1::TRINITYb_DN24004_c0_g1_i1::g.43973::m.43973
OG0010990	CRCR_TRINITY_DN37949_c0_g1::TRINITY_DN37949_c0_g1_i1::g.29702::m.29702	CRFI_TRINITYb_DN22838_c0_g1::TRINITYb_DN22838_c0_g1_i1::g.5857::m.5857
